Time_PST,Month,Correction
31820,4,0.4496458158231318
31820,5,0.4264978290194017
31820,6,0.5621881833522808
31820,7,0.4629387891412158
31820,8,0.46853008638406024
31820,9,0.5077519210963155
31820,10,0.408112841396834
31820,11,0.28001230757479934
31820,12,0.21939839915756565
31830,1,0.202216594491488
31830,2,0.20345411313817774
31830,3,0.3537898296691404
31830,4,0.4496458158231318
31830,5,0.4264978290194017
31830,6,0.5621881833522808
31830,7,0.4629387891412158
31830,8,0.46853008638406024
31830,9,0.5077519210963155
31830,10,0.408112841396834
31830,11,0.28001230757479934
31830,12,0.21939839915756565
31840,1,0.202216594491488
31840,2,0.20345411313817774
31840,3,0.3537898296691404
31840,4,0.4496458158231318
31840,5,0.4264978290194017
31840,6,0.5621881833522808
31840,7,0.4629387891412158
31840,8,0.46853008638406024
31840,9,0.5077519210963155
31840,10,0.408112841396834
31840,11,0.28001230757479934
31840,12,0.21939839915756565
31850,1,0.20099647672663234
31850,2,0.2024012172762255
31850,3,0.3519567912081367
31850,4,0.44668288140096735
31850,5,0.42385449728164226
31850,6,0.5584913896150754
31850,7,0.4598302626562374
31850,8,0.4654365322783782
31850,9,0.5044506017799035
31850,10,0.40529768130607713
31850,11,0.2780680664723072
31850,12,0.2183970565521678
31860,1,0.20099647672663234
31860,2,0.2024012172762255
31860,3,0.3519567912081367
31860,4,0.44668288140096735
31860,5,0.42385449728164226
31860,6,0.5584913896150754
31860,7,0.4598302626562374
31860,8,0.4654365322783782
31860,9,0.5044506017799035
31860,10,0.40529768130607713
31860,11,0.2780680664723072
31860,12,0.2183970565521678
31870,1,0.20099647672663234
31870,2,0.2024012172762255
31870,3,0.3519567912081367
31870,4,0.44668288140096735
31870,5,0.42385449728164226
31870,6,0.5584913896150754
31870,7,0.4598302626562374
31870,8,0.4654365322783782
31870,9,0.5044506017799035
31870,10,0.40529768130607713
31870,11,0.2780680664723072
31870,12,0.2183970565521678
31880,1,0.20099647672663234
31880,2,0.2024012172762255
31880,3,0.3519567912081367
31880,4,0.44668288140096735
31880,5,0.42385449728164226
31880,6,0.5584913896150754
31880,7,0.4598302626562374
31880,8,0.4654365322783782
31880,9,0.5044506017799035
31880,10,0.40529768130607713
31880,11,0.2780680664723072
31880,12,0.2183970565521678
31890,1,0.20099647672663234
31890,2,0.2024012172762255
31890,3,0.3519567912081367
31890,4,0.44668288140096735
31890,5,0.42385449728164226
31890,6,0.5584913896150754
31890,7,0.4598302626562374
31890,8,0.4654365322783782
31890,9,0.5044506017799035
31890,10,0.40529768130607713
31890,11,0.2780680664723072
31890,12,0.2183970565521678
31900,1,0.19976936959323144
31900,2,0.20134182208714524
31900,3,0.35010747684138455
31900,4,0.4437098196023921
31900,5,0.42119962329717575
31900,6,0.5547801832648611
31900,7,0.4567109473087472
31900,8,0.46233275117184824
31900,9,0.5011354639861789
31900,10,0.40247292621957276
31900,11,0.2761184737099114
31900,12,0.21737991948603064
31910,1,0.19976936959323144
31910,2,0.20134182208714524
31910,3,0.35010747684138455
31910,4,0.4437098196023921
31910,5,0.42119962329717575
31910,6,0.5547801832648611
31910,7,0.4567109473087472
31910,8,0.46233275117184824
31910,9,0.5011354639861789
31910,10,0.40247292621957276
31910,11,0.2761184737099114
31910,12,0.21737991948603064
31920,1,0.19976936959323144
31920,2,0.20134182208714524
31920,3,0.35010747684138455
31920,4,0.4437098196023921
31920,5,0.42119962329717575
31920,6,0.5547801832648611
31920,7,0.4567109473087472
31920,8,0.46233275117184824
31920,9,0.5011354639861789
31920,10,0.40247292621957276
31920,11,0.2761184737099114
31920,12,0.21737991948603064
31930,1,0.19976936959323144
31930,2,0.20134182208714524
31930,3,0.35010747684138455
31930,4,0.4437098196023921
31930,5,0.42119962329717575
31930,6,0.5547801832648611
31930,7,0.4567109473087472
31930,8,0.46233275117184824
31930,9,0.5011354639861789
31930,10,0.40247292621957276
31930,11,0.2761184737099114
31930,12,0.21737991948603064
31940,1,0.19976936959323144
31940,2,0.20134182208714524
31940,3,0.35010747684138455
31940,4,0.4437098196023921
31940,5,0.42119962329717575
31940,6,0.5547801832648611
31940,7,0.4567109473087472
31940,8,0.46233275117184824
31940,9,0.5011354639861789
31940,10,0.40247292621957276
31940,11,0.2761184737099114
31940,12,0.21737991948603064
31950,1,0.19976936959323144
31950,2,0.20134182208714524
31950,3,0.35010747684138455
31950,4,0.4437098196023921
31950,5,0.42119962329717575
31950,6,0.5547801832648611
31950,7,0.4567109473087472
31950,8,0.46233275117184824
31950,9,0.5011354639861789
31950,10,0.40247292621957276
31950,11,0.2761184737099114
31950,12,0.21737991948603064
31960,1,0.19853533722710548
31960,2,0.2002759212697205
31960,3,0.34824198853007804
31960,4,0.4407267350482895
31960,5,0.41853329372936776
31960,6,0.5510547319871542
31960,7,0.4535809785057845
31960,8,0.4592188468137435
31960,9,0.4978066646106427
31960,10,0.3996387225743261
31960,11,0.2741636062611541
31960,12,0.21634713420474494
31970,1,0.19853533722710548
31970,2,0.2002759212697205
31970,3,0.34824198853007804
31970,4,0.4407267350482895
31970,5,0.41853329372936776
31970,6,0.5510547319871542
31970,7,0.4535809785057845
31970,8,0.4592188468137435
31970,9,0.4978066646106427
31970,10,0.3996387225743261
31970,11,0.2741636062611541
31970,12,0.21634713420474494
31980,1,0.19853533722710548
31980,2,0.2002759212697205
31980,3,0.34824198853007804
31980,4,0.4407267350482895
31980,5,0.41853329372936776
31980,6,0.5510547319871542
31980,7,0.4535809785057845
31980,8,0.4592188468137435
31980,9,0.4978066646106427
31980,10,0.3996387225743261
31980,11,0.2741636062611541
31980,12,0.21634713420474494
31990,1,0.19853533722710548
31990,2,0.2002759212697205
31990,3,0.34824198853007804
31990,4,0.4407267350482895
31990,5,0.41853329372936776
31990,6,0.5510547319871542
31990,7,0.4535809785057845
31990,8,0.4592188468137435
31990,9,0.4978066646106427
31990,10,0.3996387225743261
31990,11,0.2741636062611541
31990,12,0.21634713420474494
32000,1,0.19853533722710548
32000,2,0.2002759212697205
32000,3,0.34824198853007804
32000,4,0.4407267350482895
32000,5,0.41853329372936776
32000,6,0.5510547319871542
32000,7,0.4535809785057845
32000,8,0.4592188468137435
32000,9,0.4978066646106427
32000,10,0.3996387225743261
32000,11,0.2741636062611541
32000,12,0.21634713420474494
32010,1,0.19853533722710548
32010,2,0.2002759212697205
32010,3,0.34824198853007804
32010,4,0.4407267350482895
32010,5,0.41853329372936776
32010,6,0.5510547319871542
32010,7,0.4535809785057845
32010,8,0.4592188468137435
32010,9,0.4978066646106427
32010,10,0.3996387225743261
32010,11,0.2741636062611541
32010,12,0.21634713420474494
32020,1,0.19729444376406402
32020,2,0.19920350852272684
32020,3,0.34636042823541313
32020,4,0.43773373235954116
32020,5,0.41585559524158744
32020,6,0.547315203467484
32020,7,0.4504404916543967
32020,8,0.4560949229533424
32020,9,0.4944643605488066
32020,10,0.39679521680734475
32020,11,0.2722035410995758
32020,12,0.21529884695389878
32030,1,0.19729444376406402
32030,2,0.19920350852272684
32030,3,0.34636042823541313
32030,4,0.43773373235954116
32030,5,0.41585559524158744
32030,6,0.547315203467484
32030,7,0.4504404916543967
32030,8,0.4560949229533424
32030,9,0.4944643605488066
32030,10,0.39679521680734475
32030,11,0.2722035410995758
32030,12,0.21529884695389878
32040,1,0.19729444376406402
32040,2,0.19920350852272684
32040,3,0.34636042823541313
32040,4,0.43773373235954116
32040,5,0.41585559524158744
32040,6,0.547315203467484
32040,7,0.4504404916543967
32040,8,0.4560949229533424
32040,9,0.4944643605488066
32040,10,0.39679521680734475
32040,11,0.2722035410995758
32040,12,0.21529884695389878
32050,1,0.19729444376406402
32050,2,0.19920350852272684
32050,3,0.34636042823541313
32050,4,0.43773373235954116
32050,5,0.41585559524158744
32050,6,0.547315203467484
32050,7,0.4504404916543967
32050,8,0.4560949229533424
32050,9,0.4944643605488066
32050,10,0.39679521680734475
32050,11,0.2722035410995758
32050,12,0.21529884695389878
32060,1,0.19729444376406402
32060,2,0.19920350852272684
32060,3,0.34636042823541313
32060,4,0.43773373235954116
32060,5,0.41585559524158744
32060,6,0.547315203467484
32060,7,0.4504404916543967
32060,8,0.4560949229533424
32060,9,0.4944643605488066
32060,10,0.39679521680734475
32060,11,0.2722035410995758
32060,12,0.21529884695389878
32070,1,0.19729444376406402
32070,2,0.19920350852272684
32070,3,0.34636042823541313
32070,4,0.43773373235954116
32070,5,0.41585559524158744
32070,6,0.547315203467484
32070,7,0.4504404916543967
32070,8,0.4560949229533424
32070,9,0.4944643605488066
32070,10,0.39679521680734475
32070,11,0.2722035410995758
32070,12,0.21529884695389878
32080,1,0.19604675333993793
32080,2,0.19812457754494606
32080,3,0.34446289791859197
32080,4,0.4347309161570305
32080,5,0.41316661449720193
32080,6,0.5435617653913667
32080,7,0.4472896221616267
32080,8,0.45296108333991647
32080,9,0.49110870869617607
32080,10,0.39394255535563416
32080,11,0.2702383551987182
32080,12,0.21423520397908202
32090,1,0.19604675333993793
32090,2,0.19812457754494606
32090,3,0.34446289791859197
32090,4,0.4347309161570305
32090,5,0.41316661449720193
32090,6,0.5435617653913667
32090,7,0.4472896221616267
32090,8,0.45296108333991647
32090,9,0.49110870869617607
32090,10,0.39394255535563416
32090,11,0.2702383551987182
32090,12,0.21423520397908202
32100,1,0.19604675333993793
32100,2,0.19812457754494606
32100,3,0.34446289791859197
32100,4,0.4347309161570305
32100,5,0.41316661449720193
32100,6,0.5435617653913667
32100,7,0.4472896221616267
32100,8,0.45296108333991647
32100,9,0.49110870869617607
32100,10,0.39394255535563416
32100,11,0.2702383551987182
32100,12,0.21423520397908202
32110,1,0.19604675333993793
32110,2,0.19812457754494606
32110,3,0.34446289791859197
32110,4,0.4347309161570305
32110,5,0.41316661449720193
32110,6,0.5435617653913667
32110,7,0.4472896221616267
32110,8,0.45296108333991647
32110,9,0.49110870869617607
32110,10,0.39394255535563416
32110,11,0.2702383551987182
32110,12,0.21423520397908202
32120,1,0.19604675333993793
32120,2,0.19812457754494606
32120,3,0.34446289791859197
32120,4,0.4347309161570305
32120,5,0.41316661449720193
32120,6,0.5435617653913667
32120,7,0.4472896221616267
32120,8,0.45296108333991647
32120,9,0.49110870869617607
32120,10,0.39394255535563416
32120,11,0.2702383551987182
32120,12,0.21423520397908202
32130,1,0.19479233009053498
32130,2,0.19703912203515728
32130,3,0.34254949954080605
32130,4,0.4317183910616399
32130,5,0.4104664381595784
32130,6,0.5397945854443273
32130,7,0.4441285054345192
32130,8,0.44981743172274236
32130,9,0.48773986594825747
32130,10,0.3910808846562013
32130,11,0.2682681255321222
32130,12,0.21315635152588452
32140,1,0.19479233009053498
32140,2,0.19703912203515728
32140,3,0.34254949954080605
32140,4,0.4317183910616399
32140,5,0.4104664381595784
32140,6,0.5397945854443273
32140,7,0.4441285054345192
32140,8,0.44981743172274236
32140,9,0.48773986594825747
32140,10,0.3910808846562013
32140,11,0.2682681255321222
32140,12,0.21315635152588452
32150,1,0.19479233009053498
32150,2,0.19703912203515728
32150,3,0.34254949954080605
32150,4,0.4317183910616399
32150,5,0.4104664381595784
32150,6,0.5397945854443273
32150,7,0.4441285054345192
32150,8,0.44981743172274236
32150,9,0.48773986594825747
32150,10,0.3910808846562013
32150,11,0.2682681255321222
32150,12,0.21315635152588452
32160,1,0.19479233009053498
32160,2,0.19703912203515728
32160,3,0.34254949954080605
32160,4,0.4317183910616399
32160,5,0.4104664381595784
32160,6,0.5397945854443273
32160,7,0.4441285054345192
32160,8,0.44981743172274236
32160,9,0.48773986594825747
32160,10,0.3910808846562013
32160,11,0.2682681255321222
32160,12,0.21315635152588452
32170,1,0.19479233009053498
32170,2,0.19703912203515728
32170,3,0.34254949954080605
32170,4,0.4317183910616399
32170,5,0.4104664381595784
32170,6,0.5397945854443273
32170,7,0.4441285054345192
32170,8,0.44981743172274236
32170,9,0.48773986594825747
32170,10,0.3910808846562013
32170,11,0.2682681255321222
32170,12,0.21315635152588452
32180,1,0.19479233009053498
32180,2,0.19703912203515728
32180,3,0.34254949954080605
32180,4,0.4317183910616399
32180,5,0.4104664381595784
32180,6,0.5397945854443273
32180,7,0.4441285054345192
32180,8,0.44981743172274236
32180,9,0.48773986594825747
32180,10,0.3910808846562013
32180,11,0.2682681255321222
32180,12,0.21315635152588452
32190,1,0.19353123815167894
32190,2,0.1959471356921405
32190,3,0.34062033506325395
32190,4,0.4286962616942518
32190,5,0.4077551528920844
32190,6,0.5360138313118874
32190,7,0.44095727688011976
32190,8,0.44666407185109325
32190,9,0.4843579892005607
32190,10,0.38821035114605307
32190,11,0.26629292907332824
32190,12,0.21206243583989348
32200,1,0.19353123815167894
32200,2,0.1959471356921405
32200,3,0.34062033506325395
32200,4,0.4286962616942518
32200,5,0.4077551528920844
32200,6,0.5360138313118874
32200,7,0.44095727688011976
32200,8,0.44666407185109325
32200,9,0.4843579892005607
32200,10,0.38821035114605307
32200,11,0.26629292907332824
32200,12,0.21206243583989348
32210,1,0.19353123815167894
32210,2,0.1959471356921405
32210,3,0.34062033506325395
32210,4,0.4286962616942518
32210,5,0.4077551528920844
32210,6,0.5360138313118874
32210,7,0.44095727688011976
32210,8,0.44666407185109325
32210,9,0.4843579892005607
32210,10,0.38821035114605307
32210,11,0.26629292907332824
32210,12,0.21206243583989348
32220,1,0.19353123815167894
32220,2,0.1959471356921405
32220,3,0.34062033506325395
32220,4,0.4286962616942518
32220,5,0.4077551528920844
32220,6,0.5360138313118874
32220,7,0.44095727688011976
32220,8,0.44666407185109325
32220,9,0.4843579892005607
32220,10,0.38821035114605307
32220,11,0.26629292907332824
32220,12,0.21206243583989348
32230,1,0.19353123815167894
32230,2,0.1959471356921405
32230,3,0.34062033506325395
32230,4,0.4286962616942518
32230,5,0.4077551528920844
32230,6,0.5360138313118874
32230,7,0.44095727688011976
32230,8,0.44666407185109325
32230,9,0.4843579892005607
32230,10,0.38821035114605307
32230,11,0.26629292907332824
32230,12,0.21206243583989348
32240,1,0.19353123815167894
32240,2,0.1959471356921405
32240,3,0.34062033506325395
32240,4,0.4286962616942518
32240,5,0.4077551528920844
32240,6,0.5360138313118874
32240,7,0.44095727688011976
32240,8,0.44666407185109325
32240,9,0.4843579892005607
32240,10,0.38821035114605307
32240,11,0.26629292907332824
32240,12,0.21206243583989348
32250,1,0.1922635416591829
32250,2,0.19484861221467487
32250,3,0.3386755064471343
32250,4,0.42566463267574894
32250,5,0.4050328453580869
32250,6,0.5322196706795639
32250,7,0.4377760719054695
32250,8,0.44350110747424587
32250,9,0.4809632353485913
32250,10,0.3853311012621943
32250,11,0.26431284279587763
32250,12,0.21095360316669964
32260,1,0.1922635416591829
32260,2,0.19484861221467487
32260,3,0.3386755064471343
32260,4,0.42566463267574894
32260,5,0.4050328453580869
32260,6,0.5322196706795639
32260,7,0.4377760719054695
32260,8,0.44350110747424587
32260,9,0.4809632353485913
32260,10,0.3853311012621943
32260,11,0.26431284279587763
32260,12,0.21095360316669964
32270,1,0.1922635416591829
32270,2,0.19484861221467487
32270,3,0.3386755064471343
32270,4,0.42566463267574894
32270,5,0.4050328453580869
32270,6,0.5322196706795639
32270,7,0.4377760719054695
32270,8,0.44350110747424587
32270,9,0.4809632353485913
32270,10,0.3853311012621943
32270,11,0.26431284279587763
32270,12,0.21095360316669964
32280,1,0.1922635416591829
32280,2,0.19484861221467487
32280,3,0.3386755064471343
32280,4,0.42566463267574894
32280,5,0.4050328453580869
32280,6,0.5322196706795639
32280,7,0.4377760719054695
32280,8,0.44350110747424587
32280,9,0.4809632353485913
32280,10,0.3853311012621943
32280,11,0.26431284279587763
32280,12,0.21095360316669964
32290,1,0.1922635416591829
32290,2,0.19484861221467487
32290,3,0.3386755064471343
32290,4,0.42566463267574894
32290,5,0.4050328453580869
32290,6,0.5322196706795639
32290,7,0.4377760719054695
32290,8,0.44350110747424587
32290,9,0.4809632353485913
32290,10,0.3853311012621943
32290,11,0.26431284279587763
32290,12,0.21095360316669964
32300,1,0.1922635416591829
32300,2,0.19484861221467487
32300,3,0.3386755064471343
32300,4,0.42566463267574894
32300,5,0.4050328453580869
32300,6,0.5322196706795639
32300,7,0.4377760719054695
32300,8,0.44350110747424587
32300,9,0.4809632353485913
32300,10,0.3853311012621943
32300,11,0.26431284279587763
32300,12,0.21095360316669964
32310,1,0.19098930474886533
32310,2,0.19374354530153948
32310,3,0.3367151156536412
32310,4,0.42262360862701365
32310,5,0.40229960222095484
32310,6,0.5284122712328871
32310,7,0.4345850259176167
32310,8,0.44032864234147606
32310,9,0.4775557612878565
32310,10,0.382443281441633
32310,11,0.26232794367331214
32310,12,0.20982999975188932
32320,1,0.19098930474886533
32320,2,0.19374354530153948
32320,3,0.3367151156536412
32320,4,0.42262360862701365
32320,5,0.40229960222095484
32320,6,0.5284122712328871
32320,7,0.4345850259176167
32320,8,0.44032864234147606
32320,9,0.4775557612878565
32320,10,0.382443281441633
32320,11,0.26232794367331214
32320,12,0.20982999975188932
32330,1,0.19098930474886533
32330,2,0.19374354530153948
32330,3,0.3367151156536412
32330,4,0.42262360862701365
32330,5,0.40229960222095484
32330,6,0.5284122712328871
32330,7,0.4345850259176167
32330,8,0.44032864234147606
32330,9,0.4775557612878565
32330,10,0.382443281441633
32330,11,0.26232794367331214
32330,12,0.20982999975188932
32340,1,0.19098930474886533
32340,2,0.19374354530153948
32340,3,0.3367151156536412
32340,4,0.42262360862701365
32340,5,0.40229960222095484
32340,6,0.5284122712328871
32340,7,0.4345850259176167
32340,8,0.44032864234147606
32340,9,0.4775557612878565
32340,10,0.382443281441633
32340,11,0.26232794367331214
32340,12,0.20982999975188932
32350,1,0.19098930474886533
32350,2,0.19374354530153948
32350,3,0.3367151156536412
32350,4,0.42262360862701365
32350,5,0.40229960222095484
32350,6,0.5284122712328871
32350,7,0.4345850259176167
32350,8,0.44032864234147606
32350,9,0.4775557612878565
32350,10,0.382443281441633
32350,11,0.26232794367331214
32350,12,0.20982999975188932
32360,1,0.19098930474886533
32360,2,0.19374354530153948
32360,3,0.3367151156536412
32360,4,0.42262360862701365
32360,5,0.40229960222095484
32360,6,0.5284122712328871
32360,7,0.4345850259176167
32360,8,0.44032864234147606
32360,9,0.4775557612878565
32360,10,0.382443281441633
32360,11,0.26232794367331214
32360,12,0.20982999975188932
32370,1,0.1897085915565464
32370,2,0.19263192865151346
32370,3,0.3347392646439715
32370,4,0.4195732941689284
32370,5,0.3995555101440551
32370,6,0.5245918006573742
32370,7,0.43138427432360604
32370,8,0.43714678020206055
32370,9,0.4741357239138635
32370,10,0.37954703812137525
32370,11,0.2603383086791713
32370,12,0.20869177184105236
32380,1,0.1897085915565464
32380,2,0.19263192865151346
32380,3,0.3347392646439715
32380,4,0.4195732941689284
32380,5,0.3995555101440551
32380,6,0.5245918006573742
32380,7,0.43138427432360604
32380,8,0.43714678020206055
32380,9,0.4741357239138635
32380,10,0.37954703812137525
32380,11,0.2603383086791713
32380,12,0.20869177184105236
32390,1,0.1897085915565464
32390,2,0.19263192865151346
32390,3,0.3347392646439715
32390,4,0.4195732941689284
32390,5,0.3995555101440551
32390,6,0.5245918006573742
32390,7,0.43138427432360604
32390,8,0.43714678020206055
32390,9,0.4741357239138635
32390,10,0.37954703812137525
32390,11,0.2603383086791713
32390,12,0.20869177184105236
32400,1,0.1897085915565464
32400,2,0.19263192865151346
32400,3,0.3347392646439715
32400,4,0.4195732941689284
32400,5,0.3995555101440551
32400,6,0.5245918006573742
32400,7,0.43138427432360604
32400,8,0.43714678020206055
32400,9,0.4741357239138635
32400,10,0.37954703812137525
32400,11,0.2603383086791713
32400,12,0.20869177184105236
32410,1,0.1897085915565464
32410,2,0.19263192865151346
32410,3,0.3347392646439715
32410,4,0.4195732941689284
32410,5,0.3995555101440551
32410,6,0.5245918006573742
32410,7,0.43138427432360604
32410,8,0.43714678020206055
32410,9,0.4741357239138635
32410,10,0.37954703812137525
32410,11,0.2603383086791713
32410,12,0.20869177184105236
32420,1,0.1884214662180428
32420,2,0.19151375596337772
32420,3,0.3327480553793212
32420,4,0.416513793922376
32420,5,0.39680065579075485
32420,6,0.5207584266385465
32420,7,0.42817395253047774
32420,8,0.43395562480526806
32420,9,0.47070328012212137
32420,10,0.3766425177384274
32420,11,0.25834401478699687
32420,12,0.20753906567978042
32430,1,0.1884214662180428
32430,2,0.19151375596337772
32430,3,0.3327480553793212
32430,4,0.416513793922376
32430,5,0.39680065579075485
32430,6,0.5207584266385465
32430,7,0.42817395253047774
32430,8,0.43395562480526806
32430,9,0.47070328012212137
32430,10,0.3766425177384274
32430,11,0.25834401478699687
32430,12,0.20753906567978042
32440,1,0.1884214662180428
32440,2,0.19151375596337772
32440,3,0.3327480553793212
32440,4,0.416513793922376
32440,5,0.39680065579075485
32440,6,0.5207584266385465
32440,7,0.42817395253047774
32440,8,0.43395562480526806
32440,9,0.47070328012212137
32440,10,0.3766425177384274
32440,11,0.25834401478699687
32440,12,0.20753906567978042
32450,1,0.1884214662180428
32450,2,0.19151375596337772
32450,3,0.3327480553793212
32450,4,0.416513793922376
32450,5,0.39680065579075485
32450,6,0.5207584266385465
32450,7,0.42817395253047774
32450,8,0.43395562480526806
32450,9,0.47070328012212137
32450,10,0.3766425177384274
32450,11,0.25834401478699687
32450,12,0.20753906567978042
32460,1,0.1884214662180428
32460,2,0.19151375596337772
32460,3,0.3327480553793212
32460,4,0.416513793922376
32460,5,0.39680065579075485
32460,6,0.5207584266385465
32460,7,0.42817395253047774
32460,8,0.43395562480526806
32460,9,0.47070328012212137
32460,10,0.3766425177384274
32460,11,0.25834401478699687
32460,12,0.20753906567978042
32470,1,0.1884214662180428
32470,2,0.19151375596337772
32470,3,0.3327480553793212
32470,4,0.416513793922376
32470,5,0.39680065579075485
32470,6,0.5207584266385465
32470,7,0.42817395253047774
32470,8,0.43395562480526806
32470,9,0.47070328012212137
32470,10,0.3766425177384274
32470,11,0.25834401478699687
32470,12,0.20753906567978042
32480,1,0.18712799286917114
32480,2,0.1903890209359096
32480,3,0.33074158982088964
32480,4,0.41344521250823874
32480,5,0.3940351258244217
32480,6,0.5169123168619274
32480,7,0.42495419594528006
32480,8,0.43075527990037976
32480,9,0.4672585868081356
32480,10,0.37372986672979547
32480,11,0.2563451389703306
32480,12,0.2063720275136589
32490,1,0.18712799286917114
32490,2,0.1903890209359096
32490,3,0.33074158982088964
32490,4,0.41344521250823874
32490,5,0.3940351258244217
32490,6,0.5169123168619274
32490,7,0.42495419594528006
32490,8,0.43075527990037976
32490,9,0.4672585868081356
32490,10,0.37372986672979547
32490,11,0.2563451389703306
32490,12,0.2063720275136589
32500,1,0.18712799286917114
32500,2,0.1903890209359096
32500,3,0.33074158982088964
32500,4,0.41344521250823874
32500,5,0.3940351258244217
32500,6,0.5169123168619274
32500,7,0.42495419594528006
32500,8,0.43075527990037976
32500,9,0.4672585868081356
32500,10,0.37372986672979547
32500,11,0.2563451389703306
32500,12,0.2063720275136589
32510,1,0.18712799286917114
32510,2,0.1903890209359096
32510,3,0.33074158982088964
32510,4,0.41344521250823874
32510,5,0.3940351258244217
32510,6,0.5169123168619274
32510,7,0.42495419594528006
32510,8,0.43075527990037976
32510,9,0.4672585868081356
32510,10,0.37372986672979547
32510,11,0.2563451389703306
32510,12,0.2063720275136589
32520,1,0.18712799286917114
32520,2,0.1903890209359096
32520,3,0.33074158982088964
32520,4,0.41344521250823874
32520,5,0.3940351258244217
32520,6,0.5169123168619274
32520,7,0.42495419594528006
32520,8,0.43075527990037976
32520,9,0.4672585868081356
32520,10,0.37372986672979547
32520,11,0.2563451389703306
32520,12,0.2063720275136589
32530,1,0.18712799286917114
32530,2,0.1903890209359096
32530,3,0.33074158982088964
32530,4,0.41344521250823874
32530,5,0.3940351258244217
32530,6,0.5169123168619274
32530,7,0.42495419594528006
32530,8,0.43075527990037976
32530,9,0.4672585868081356
32530,10,0.37372986672979547
32530,11,0.2563451389703306
32530,12,0.2063720275136589
32540,1,0.18582823564575168
32540,2,0.1892577172678882
32540,3,0.32871996992987285
32540,4,0.4103676545473993
32540,5,0.3912590069084234
32540,6,0.5130536390130391
32540,7,0.4217251399750568
32540,8,0.42754584923666883
32540,9,0.4638018008674143
32540,10,0.37080923153248624
32540,11,0.25434175820271165
32540,12,0.20519080358827857
32550,1,0.18582823564575168
32550,2,0.1892577172678882
32550,3,0.32871996992987285
32550,4,0.4103676545473993
32550,5,0.3912590069084234
32550,6,0.5130536390130391
32550,7,0.4217251399750568
32550,8,0.42754584923666883
32550,9,0.4638018008674143
32550,10,0.37080923153248624
32550,11,0.25434175820271165
32550,12,0.20519080358827857
32560,1,0.18582823564575168
32560,2,0.1892577172678882
32560,3,0.32871996992987285
32560,4,0.4103676545473993
32560,5,0.3912590069084234
32560,6,0.5130536390130391
32560,7,0.4217251399750568
32560,8,0.42754584923666883
32560,9,0.4638018008674143
32560,10,0.37080923153248624
32560,11,0.25434175820271165
32560,12,0.20519080358827857
32570,1,0.18582823564575168
32570,2,0.1892577172678882
32570,3,0.32871996992987285
32570,4,0.4103676545473993
32570,5,0.3912590069084234
32570,6,0.5130536390130391
32570,7,0.4217251399750568
32570,8,0.42754584923666883
32570,9,0.4638018008674143
32570,10,0.37080923153248624
32570,11,0.25434175820271165
32570,12,0.20519080358827857
32580,1,0.18582823564575168
32580,2,0.1892577172678882
32580,3,0.32871996992987285
32580,4,0.4103676545473993
32580,5,0.3912590069084234
32580,6,0.5130536390130391
32580,7,0.4217251399750568
32580,8,0.42754584923666883
32580,9,0.4638018008674143
32580,10,0.37080923153248624
32580,11,0.25434175820271165
32580,12,0.20519080358827857
32590,1,0.18582823564575168
32590,2,0.1892577172678882
32590,3,0.32871996992987285
32590,4,0.4103676545473993
32590,5,0.3912590069084234
32590,6,0.5130536390130391
32590,7,0.4217251399750568
32590,8,0.42754584923666883
32590,9,0.4638018008674143
32590,10,0.37080923153248624
32590,11,0.25434175820271165
32590,12,0.20519080358827857
32600,1,0.18452225868359928
32600,2,0.188119838658098
32600,3,0.32668329766746584
32600,4,0.40728122466074046
32600,5,0.38847238570612674
32600,6,0.5091825607774032
32600,7,0.41848692002685084
32600,8,0.4243274365634093
32600,9,0.46033307919546385
32600,10,0.36788075858350666
32600,11,0.25233394945768306
32600,12,0.2039955401492275
32610,1,0.18452225868359928
32610,2,0.188119838658098
32610,3,0.32668329766746584
32610,4,0.40728122466074046
32610,5,0.38847238570612674
32610,6,0.5091825607774032
32610,7,0.41848692002685084
32610,8,0.4243274365634093
32610,9,0.46033307919546385
32610,10,0.36788075858350666
32610,11,0.25233394945768306
32610,12,0.2039955401492275
32620,1,0.18452225868359928
32620,2,0.188119838658098
32620,3,0.32668329766746584
32620,4,0.40728122466074046
32620,5,0.38847238570612674
32620,6,0.5091825607774032
32620,7,0.41848692002685084
32620,8,0.4243274365634093
32620,9,0.46033307919546385
32620,10,0.36788075858350666
32620,11,0.25233394945768306
32620,12,0.2039955401492275
32630,1,0.18452225868359928
32630,2,0.188119838658098
32630,3,0.32668329766746584
32630,4,0.40728122466074046
32630,5,0.38847238570612674
32630,6,0.5091825607774032
32630,7,0.41848692002685084
32630,8,0.4243274365634093
32630,9,0.46033307919546385
32630,10,0.36788075858350666
32630,11,0.25233394945768306
32630,12,0.2039955401492275
32640,1,0.18452225868359928
32640,2,0.188119838658098
32640,3,0.32668329766746584
32640,4,0.40728122466074046
32640,5,0.38847238570612674
32640,6,0.5091825607774032
32640,7,0.41848692002685084
32640,8,0.4243274365634093
32640,9,0.46033307919546385
32640,10,0.36788075858350666
32640,11,0.25233394945768306
32640,12,0.2039955401492275
32650,1,0.18321012611853416
32650,2,0.1869753788053128
32650,3,0.3246316749948672
32650,4,0.40418602746914456
32650,5,0.38567534888090016
32650,6,0.5052992498405393
32650,7,0.4152396715077069
32650,8,0.4211001456298762
