"Region","Year","Month","StationCode","Latitude","Longitude","Salinity","Amphipoda_CPUE","Amphipoda_BPUE"
"North","2005","10","D4-L",38.0581151,-121.8193499,3.45287527152418,157.051282051282,8.47147496037872
"North","2005","11","D4-L",38.0581151,-121.8193499,4.17758872402177,488.38141025641,28.1710844127921
"North","2005","12","D4-L",38.0581151,-121.8193499,1.20789509650792,363.38141025641,41.0170534568738
"North","2006","01","D4-L",38.0581151,-121.8193499,0.0802186535554827,333.333333333333,35.4798432539665
"North","2006","02","D4-L",38.0581151,-121.8193499,0.0965355672727244,435.897435897436,43.8747040835043
"North","2006","03","D4-L",38.0581151,-121.8193499,0.0898119590315935,498.798076923077,68.3309502864655
"North","2006","04","D4-L",38.0581151,-121.8193499,0.0730309670554583,808.894230769231,121.910974270133
"North","2006","05","D4-L",38.0581151,-121.8193499,0.0577079134025128,1337.33974358974,135.871661162969
"North","2006","06","D4-L",38.0581151,-121.8193499,0.0811774336133525,1463.94230769231,139.606480060483
"North","2006","07","D4-L",38.0581151,-121.8193499,0.505293410437012,577.724358974359,52.595088469864
"North","2006","08","D4-L",38.0581151,-121.8193499,1.11523862532615,268.429487179487,20.1249576783341
"North","2006","09","D4-L",38.0581151,-121.8193499,1.68259745178825,7.61217948717949,0.503925140839469
"North","2006","10","D4-L",38.0581151,-121.8193499,1.90548265522327,32.4519230769231,1.80141834888568
"North","2006","11","D4-L",38.0581151,-121.8193499,4.07609074347817,400.240384615385,22.5035550448841
"North","2006","12","D4-L",38.0581151,-121.8193499,3.37904870161025,199.11858974359,16.7387758327438
"North","2007","01","D4-L",38.0581151,-121.8193499,3.69438791286059,326.923076923077,29.5963950611102
"North","2007","02","D4-L",38.0581151,-121.8193499,0.506319563808954,297.676282051282,32.4302863053635
"North","2007","03","D4-L",38.0581151,-121.8193499,0.380489725280603,334.134615384615,42.8464863846738
"North","2007","04","D4-L",38.0581151,-121.8193499,0.505806473120241,1523.63782051282,220.905398140145
"North","2007","05","D4-L",38.0581151,-121.8193499,0.936187978305936,2117.78846153846,206.084585557404
"North","2007","06","D4-L",38.0581151,-121.8193499,0.88895621647414,768.830128205128,63.9556694458674
"North","2007","07","D4-L",38.0581151,-121.8193499,1.91996303254404,567.708333333333,49.9583210684516
"North","2007","08","D4-L",38.0581151,-121.8193499,2.3686391770195,2317.70833333333,165.616389283706
"North","2007","09","D4-L",38.0581151,-121.8193499,2.0233658693206,172.676282051282,11.3855798318946
"North","2007","10","D4-L",38.0581151,-121.8193499,3.5863069571796,411.057692307692,22.2218436260336
"North","2007","11","D4-L",38.0581151,-121.8193499,3.44065914877796,647.035256410256,34.7820458175827
"North","2007","12","D4-L",38.0581151,-121.8193499,6.59635637891402,381.410256410256,41.893193444422
"North","2008","01","D4-L",38.0581151,-121.8193499,0.264683060142036,250.400641025641,38.9329765151245
"North","2008","02","D4-L",38.0581151,-121.8193499,0.132701832760711,273.63782051282,28.4072834471071
"North","2008","03","D4-L",38.0581151,-121.8193499,0.302559591515246,672.275641025641,88.4047351915201
"North","2008","04","D4-L",38.0581151,-121.8193499,1.76609270263677,436.298076923077,61.4534843425705
"North","2008","05","D4-L",38.0581151,-121.8193499,1.2636019041138,870.192307692308,89.0397142430967
"North","2008","06","D4-L",38.0581151,-121.8193499,0.985164960991417,58.0929487179487,5.10013831226192
"North","2008","07","D4-L",38.0581151,-121.8193499,2.78510274336915,66.5064102564103,5.90014940599357
"North","2008","08","D4-L",38.0581151,-121.8193499,4.51892845121677,962.339743589744,71.4407066383426
"North","2008","09","D4-L",38.0581151,-121.8193499,4.44941775711747,13.6217948717949,0.83824403722855
"North","2008","10","D4-L",38.0581151,-121.8193499,3.71018299034899,256.410256410256,13.399893291246
"North","2008","11","D4-L",38.0581151,-121.8193499,5.25424426774488,87.3397435897436,5.07422835407919
"North","2008","12","D4-L",38.0581151,-121.8193499,5.40070146433153,112.980769230769,9.44521850557432
"North","2009","01","D4-L",38.0581151,-121.8193499,4.53736059126676,290.865384615385,33.3008450721396
"North","2009","02","D4-L",38.0581151,-121.8193499,0.64582096187666,284.855769230769,36.7205107708816
"North","2009","03","D4-L",38.0581151,-121.8193499,0.144818290733715,519.63141025641,68.0989545345016
"North","2009","04","D4-L",38.0581151,-121.8193499,0.237917474193642,169.070512820513,23.8831984088287
"North","2009","05","D4-L",38.0581151,-121.8193499,0.221624108990705,1460.73717948718,173.605061383213
"North","2009","06","D4-L",38.0581151,-121.8193499,0.421037252795738,1124.19871794872,88.4409334362411
"North","2009","07","D4-L",38.0581151,-121.8193499,1.01825633409772,1620.59294871795,138.051700860779
"North","2009","08","D4-L",38.0581151,-121.8193499,2.3172228758954,25.6410256410256,2.08085160358633
"North","2009","09","D4-L",38.0581151,-121.8193499,2.95258363389442,17.6282051282051,1.17693440712661
"North","2009","10","D4-L",38.0581151,-121.8193499,3.98009131613216,17.6282051282051,0.912527955933003
"North","2009","11","D4-L",38.0581151,-121.8193499,3.70901280164535,182.692307692308,10.6130877453814
"North","2009","12","D4-L",38.0581151,-121.8193499,5.91501529403235,67.7083333333333,7.6907052678563
"North","2010","01","D4-L",38.0581151,-121.8193499,4.19590333932562,451.923076923077,44.0856470697236
"North","2010","02","D4-L",38.0581151,-121.8193499,0.130766127291806,598.157051282051,59.8357765420181
"North","2010","03","D4-L",38.0581151,-121.8193499,0.122548276349843,298.076923076923,37.0738041827878
"North","2010","04","D4-L",38.0581151,-121.8193499,0.17744666614358,604.567307692308,98.0883154279234
"North","2010","05","D4-L",38.0581151,-121.8193499,0.112898295176756,4188.30128205128,480.606602367517
"North","2010","06","D4-L",38.0581151,-121.8193499,0.0960550581466691,2277.24358974359,200.796725135736
"North","2010","07","D4-L",38.0581151,-121.8193499,1.03696653202282,1035.65705128205,89.6315559535444
"North","2010","08","D4-L",38.0581151,-121.8193499,0.96757956252373,861.778846153846,63.4330536698954
"North","2010","09","D4-L",38.0581151,-121.8193499,2.97328274066523,736.378205128205,48.4631880308748
"North","2010","10","D4-L",38.0581151,-121.8193499,3.12021259386189,45.2724358974359,2.36523300591075
"North","2010","11","D4-L",38.0581151,-121.8193499,5.57169267839249,41.6666666666667,2.4387911564208
"North","2010","12","D4-L",38.0581151,-121.8193499,0.642181211320587,513.221153846154,57.8447595920635
"North","2011","01","D4-L",38.0581151,-121.8193499,0.146759866533279,523.637820512821,51.4448716764483
"North","2011","02","D4-L",38.0581151,-121.8193499,1.2278876572631,360.977564102564,37.4840267001368
"North","2011","03","D4-L",38.0581151,-121.8193499,0.0869326097219391,1572.51602564103,196.151953611315
"North","2011","04","D4-L",38.0581151,-121.8193499,0.0739890394320595,878.205128205128,116.376529212044
"North","2011","05","D4-L",38.0581151,-121.8193499,0.061538256406628,888.221153846154,85.9330105011057
"North","2011","06","D4-L",38.0581151,-121.8193499,0.068720481102568,1286.85897435897,123.449712516174
"North","2011","07","D4-L",38.0581151,-121.8193499,0.0624958232994434,1437.5,133.601617715922
"North","2011","08","D4-L",38.0581151,-121.8193499,0.344181744721835,359.375,28.0875884844024
"North","2011","09","D4-L",38.0581151,-121.8193499,0.24286449171259,1149.03846153846,75.1475961811742
"North","2011","10","D4-L",38.0581151,-121.8193499,0.175003908913641,304.887820512821,17.1905843909817
"North","2011","11","D4-L",38.0581151,-121.8193499,1.98242701375015,1030.04807692308,55.9031842906724
"North","2011","12","D4-L",38.0581151,-121.8193499,4.11855371517673,1448.31730769231,120.753373189039
"North","2012","01","D4-L",38.0581151,-121.8193499,5.35184453356617,1427.08333333333,126.535602379855
"North","2012","02","D4-L",38.0581151,-121.8193499,1.24681881522373,1524.83974358974,146.938206167741
"North","2012","03","D4-L",38.0581151,-121.8193499,1.49235654552034,1703.52564102564,219.474274953239
"North","2012","04","D4-L",38.0581151,-121.8193499,0.11916859151355,1701.12179487179,246.038101599554
"North","2012","05","D4-L",38.0581151,-121.8193499,0.114826760523388,2038.46153846154,208.085127769532
"North","2012","06","D4-L",38.0581151,-121.8193499,1.66824898026027,1268.42948717949,96.5983328822156
"North","2012","07","D4-L",38.0581151,-121.8193499,0.761833638714885,889.823717948718,76.1959600227155
"North","2012","08","D4-L",38.0581151,-121.8193499,0.359792130633957,1401.44230769231,110.660998863852
"North","2012","09","D4-L",38.0581151,-121.8193499,3.09366769766298,11.6185897435897,0.753083007166612
"North","2012","10","D4-L",38.0581151,-121.8193499,2.73534705271071,3.60576923076923,0.195826074897783
"North","2012","11","D4-L",38.0581151,-121.8193499,5.86577488198485,205.128205128205,11.8506337355919
"North","2012","12","D4-L",38.0581151,-121.8193499,0.14724538763085,133.413461538462,11.9307598471875
"North","2013","01","D4-L",38.0581151,-121.8193499,0.456172820286287,92.948717948718,7.00011787060069
"North","2013","02","D4-L",38.0581151,-121.8193499,0.220638224432903,495.192307692308,50.9797307153053
"North","2013","03","D4-L",38.0581151,-121.8193499,0.850856478582444,599.759615384615,80.8571189943115
"North","2013","04","D4-L",38.0581151,-121.8193499,2.32343365782861,3532.85256410256,499.135626421821
"North","2013","05","D4-L",38.0581151,-121.8193499,0.653103944581825,3537.66025641026,342.055144436973
"North","2013","06","D4-L",38.0581151,-121.8193499,1.32001103652834,1100.96153846154,82.6582871333034
"North","2013","07","D4-L",38.0581151,-121.8193499,1.921634338304,74.5192307692308,6.0892605112507
"North","2013","08","D4-L",38.0581151,-121.8193499,2.05189373124888,144.230769230769,11.1873589149748
"North","2013","09","D4-L",38.0581151,-121.8193499,2.54326221698775,0,0
"North","2013","10","D4-L",38.0581151,-121.8193499,4.2715934020415,78.525641025641,4.17955512532242
"North","2013","11","D4-L",38.0581151,-121.8193499,6.74815377175258,57.2916666666667,3.35407659339933
"North","2013","12","D4-L",38.0581151,-121.8193499,6.60433808084197,177.483974358974,20.4167060645638
"North","2014","01","D4-L",38.0581151,-121.8193499,7.81277434130141,297.676282051282,40.9492484358633
"North","2014","02","D4-L",38.0581151,-121.8193499,5.50154952752102,877.804487179487,113.563968756434
"North","2014","03","D4-L",38.0581151,-121.8193499,0.413926430692129,835.73717948718,112.041437973431
"North","2014","04","D4-L",38.0581151,-121.8193499,1.40873677879934,464.342948717949,66.7373942511694
"North","2014","05","D4-L",38.0581151,-121.8193499,3.64177634139726,190.705128205128,18.5678756566187
"North","2014","06","D4-L",38.0581151,-121.8193499,6.38852106470851,11.6185897435897,1.1157678019933
"North","2014","07","D4-L",38.0581151,-121.8193499,4.48624147416118,3.60576923076923,0.171163241955949
"North","2014","08","D4-L",38.0581151,-121.8193499,5.00612025603368,0.400641025641026,0.0449952030323107
"North","2014","09","D4-L",38.0581151,-121.8193499,5.41096016549148,6.81089743589744,0.448712611728841
"North","2014","10","D4-L",38.0581151,-121.8193499,5.46409040965123,28.4455128205128,1.45201083038046
"North","2014","11","D4-L",38.0581151,-121.8193499,5.493089112231,392.628205128205,23.096347682985
"North","2014","12","D4-L",38.0581151,-121.8193499,0.260213422295039,89.3429487179487,9.78584671245808
"North","2015","01","D4-L",38.0581151,-121.8193499,4.03896486351916,83.7339743589744,7.55965241607044
"North","2015","02","D4-L",38.0581151,-121.8193499,0.395670448067287,100.961538461538,16.6572635506306
"North","2015","03","D4-L",38.0581151,-121.8193499,2.37655664910349,30.849358974359,5.01273981437011
"North","2015","04","D4-L",38.0581151,-121.8193499,5.02111102946191,56.4903846153846,10.2867700953559
"North","2015","05","D4-L",38.0581151,-121.8193499,6.20447833922264,42.4679487179487,4.82201281774183
"North","2015","06","D4-L",38.0581151,-121.8193499,5.47496339088913,12.0192307692308,1.63677264458931
"North","2015","07","D4-L",38.0581151,-121.8193499,6.19043469652708,28.8461538461538,3.3592091844134
"North","2015","08","D4-L",38.0581151,-121.8193499,5.72736422230585,37.2596153846154,3.56289061049654
"North","2015","09","D4-L",38.0581151,-121.8193499,7.76354413628568,16.8269230769231,0.72417396063069
"North","2015","10","D4-L",38.0581151,-121.8193499,6.24968102882591,64.9038461538462,2.33683386234452
"North","2015","11","D4-L",38.0581151,-121.8193499,6.37688987152442,110.576923076923,5.45072452424679
"North","2015","12","D4-L",38.0581151,-121.8193499,8.11687903233992,125,8.86825020859945
"North","2016","01","D4-L",38.0581151,-121.8193499,7.52838293685661,182.692307692308,25.0965390709307
"North","2016","02","D4-L",38.0581151,-121.8193499,0.0965355672727244,223.958333333333,16.5856457533267
"North","2016","03","D4-L",38.0581151,-121.8193499,1.39183354734916,190.304487179487,26.0870407755272
"North","2016","04","D4-L",38.0581151,-121.8193499,0.100861987560788,102.163461538462,14.008836292867
"North","2016","05","D4-L",38.0581151,-121.8193499,0.912818912172424,602.564102564103,61.3225069265996
"North","2016","06","D4-L",38.0581151,-121.8193499,2.04573826642513,205.528846153846,19.5120035576131
"North","2016","07","D4-L",38.0581151,-121.8193499,1.83986124054781,431.891025641026,40.6673137019307
"North","2016","08","D4-L",38.0581151,-121.8193499,1.67983747972796,784.855769230769,69.7904062453682
"North","2016","09","D4-L",38.0581151,-121.8193499,3.74296012532598,547.275641025641,36.4727697540205
"North","2016","10","D4-L",38.0581151,-121.8193499,7.51533778507484,6.81089743589744,0.361740248703783
"North","2016","11","D4-L",38.0581151,-121.8193499,4.36280264066809,37.2596153846154,2.20329148318636
"North","2016","12","D4-L",38.0581151,-121.8193499,4.75245510716079,46.474358974359,5.51916360722877
"North","2017","01","D4-L",38.0581151,-121.8193499,0.074947191013999,364.182692307692,31.0284184633646
"North","2017","02","D4-L",38.0581151,-121.8193499,0.0854933921826207,301.282051282051,32.3040708837994
"North","2017","03","D4-L",38.0581151,-121.8193499,0.0802186535554827,707.13141025641,83.1279393620717
"North","2017","04","D4-L",38.0581151,-121.8193499,0.0701571733949793,760.817307692308,108.911429255487
"North","2017","05","D4-L",38.0581151,-121.8193499,0.0510033232971405,1299.27884615385,121.962520520867
"North","2017","06","D4-L",38.0581151,-121.8193499,0.0562714359091668,2155.04807692308,169.50972956208
"North","2017","07","D4-L",38.0581151,-121.8193499,0.638542627280947,1256.8108974359,110.894340533786
"North","2017","08","D4-L",38.0581151,-121.8193499,1.46171356626569,1556.49038461538,114.167040048518
"North","2017","09","D4-L",38.0581151,-121.8193499,0.679673559244838,22.8365384615385,1.50300381481211
"North","2017","10","D4-L",38.0581151,-121.8193499,0.928748474037633,120.192307692308,6.3139564643666
"North","2017","11","D4-L",38.0581151,-121.8193499,3.1196353460897,93.349358974359,5.50045920098748
"North","2017","12","D4-L",38.0581151,-121.8193499,2.59958235325574,74.5192307692308,8.85316101217656
"North","2018","01","D4-L",38.0581151,-121.8193499,3.90366018111493,77.724358974359,9.03594542996196
"North","2018","02","D4-L",38.0581151,-121.8193499,0.833955756835174,154.246794871795,18.6030318992813
"North","2018","03","D4-L",38.0581151,-121.8193499,0.81549394575192,526.842948717949,77.8305840589401
"North","2018","04","D4-L",38.0581151,-121.8193499,0.0701571733949793,369.791666666667,57.5665529186989
"North","2018","05","D4-L",38.0581151,-121.8193499,0.187719765348935,1379.00641025641,132.491848693094
"North","2018","06","D4-L",38.0581151,-121.8193499,0.634905214298092,475.160256410256,46.664696804032
"North","2018","07","D4-L",38.0581151,-121.8193499,2.95488299130617,9.61538461538461,1.02786198702946
"North","2018","08","D4-L",38.0581151,-121.8193499,2.40032060929678,7.21153846153846,0.809913654581593
"North","2018","09","D4-L",38.0581151,-121.8193499,3.50060862350045,93.349358974359,6.31378066807914
"North","2018","10","D4-L",38.0581151,-121.8193499,4.68980833292316,377.003205128205,20.1840838274416
"North","2018","11","D4-L",38.0581151,-121.8193499,5.80989074112681,989.983974358974,54.1204559228156
"North","2018","12","D4-L",38.0581151,-121.8193499,4.00127778569742,21.2339743589744,2.71201721203943
"North","2019","01","D4-L",38.0581151,-121.8193499,1.13620653762297,1653.04487179487,145.578210068278
"North","2019","02","D4-L",38.0581151,-121.8193499,0.0936531048153012,1878.60576923077,179.058715310134
"North","2019","03","D4-L",38.0581151,-121.8193499,0.0691993652650217,10.8173076923077,1.49941321502227
"North","2019","04","D4-L",38.0581151,-121.8193499,0.075905426739833,99.3589743589744,13.629452174513
"North","2019","05","D4-L",38.0581151,-121.8193499,0.0720729687883155,133.012820512821,12.8721764925213
"North","2019","06","D4-L",38.0581151,-121.8193499,0.0538770811522604,1147.03525641026,105.030741845454
"North","2019","07","D4-L",38.0581151,-121.8193499,0.520697396274468,564.903846153846,50.0956069729486
"North","2019","08","D4-L",38.0581151,-121.8193499,1.14804542884122,1513.62179487179,114.472400417602
"North","2019","09","D4-L",38.0581151,-121.8193499,0.433750539004809,954.727564102564,63.0688916408779
"North","2019","10","D4-L",38.0581151,-121.8193499,0.633346682640502,106.570512820513,5.99362300608319
"North","2019","11","D4-L",38.0581151,-121.8193499,2.63148047268754,144.63141025641,7.88983198486152
"North","2019","12","D4-L",38.0581151,-121.8193499,4.42982820249174,981.971153846154,64.0718089763415
"North","2020","01","D4-L",38.0581151,-121.8193499,2.3805161079829,67.7083333333333,10.7675139258449
"North","2020","02","D4-L",38.0581151,-121.8193499,1.22356315918634,941.105769230769,116.256389909427
"North","2020","03","D4-L",38.0581151,-121.8193499,1.53455916654507,447.916666666667,63.7183190135466
"North","2020","06","D4-L",38.0581151,-121.8193499,1.29829632080979,1637.82051282051,118.982781785992
"North","2020","07","D4-L",38.0581151,-121.8193499,2.30480494387654,2080.12820512821,171.025910355944
"North","2020","08","D4-L",38.0581151,-121.8193499,3.20862748991555,2.40384615384615,0.197349273604632
"North","2020","09","D4-L",38.0581151,-121.8193499,3.00262524273795,139.423076923077,9.24751467095036
"North","2020","10","D4-L",38.0581151,-121.8193499,5.1015253290166,141.426282051282,7.63367604439661
"North","2020","11","D4-L",38.0581151,-121.8193499,5.09011678661988,169.871794871795,9.32671632590094
"South","1980","06","D28A-L",37.9701652,-121.5741188,0.104710571442249,143.162393162393,10.2326423127042
"South","1980","07","D28A-L",37.9701652,-121.5741188,0.0854933921826207,209.935897435897,16.4238796742139
"South","1980","08","D28A-L",37.9701652,-121.5741188,0.110007000878567,83.3333333333333,5.58266111208054
"South","1980","09","D28A-L",37.9701652,-121.5741188,0.152103396397905,42.2008547008547,2.73533598005344
"South","1980","10","D28A-L",37.9701652,-121.5741188,0.0960550581466691,30.448717948718,1.75046460911162
"South","1980","11","D28A-L",37.9701652,-121.5741188,0.109525280447396,30.4487179487179,1.59319871822381
"South","1980","12","D28A-L",37.9701652,-121.5741188,0.106154512579989,722.75641025641,46.0992958133679
"South","1981","01","D28A-L",37.9701652,-121.5741188,0.102304882365889,86.5384615384615,5.55744958393496
"South","1981","02","D28A-L",37.9701652,-121.5741188,0.140452718259139,29.9145299145299,2.52162228829895
"South","1981","03","D28A-L",37.9701652,-121.5741188,0.152103396397905,36.8589743589744,3.80390757797646
"South","1981","04","D28A-L",37.9701652,-121.5741188,0.14724538763085,5.34188034188034,0.585143327838944
"South","1981","05","D28A-L",37.9701652,-121.5741188,0.136091253770975,303.418803418803,27.1529627317923
"South","1981","06","D28A-L",37.9701652,-121.5741188,0.117238409508713,985.042735042735,70.3337002269566
"South","1981","07","D28A-L",37.9701652,-121.5741188,0.186740439563487,586.004273504274,45.8447735435436
"South","1981","08","D28A-L",37.9701652,-121.5741188,0.291571399492795,85.4700854700855,5.70933667508046
"South","1981","09","D28A-L",37.9701652,-121.5741188,0.406821883930443,26.1752136752137,1.69660079775467
"South","1981","10","D28A-L",37.9701652,-121.5741188,0.302559591515246,1.6025641025641,0.0921297162690324
"South","1981","11","D28A-L",37.9701652,-121.5741188,0.281598864145848,172.542735042735,9.02812606993494
"South","1981","12","D28A-L",37.9701652,-121.5741188,0.121582408340342,18.1623931623932,1.15844497978899
"South","1982","01","D28A-L",37.9701652,-121.5741188,0.155507028168733,8.54700854700855,0.557931049532304
"South","1982","02","D28A-L",37.9701652,-121.5741188,0.116273606772704,4.27350427350427,0.353591437858665
"South","1982","03","D28A-L",37.9701652,-121.5741188,0.11338034085457,0,0
"South","1982","04","D28A-L",37.9701652,-121.5741188,0.184782376518964,9.61538461538461,1.06753340991831
"South","1982","05","D28A-L",37.9701652,-121.5741188,0.0888520368837082,38.9957264957265,3.43131677282971
"South","1982","06","D28A-L",37.9701652,-121.5741188,0.114344573399794,676.816239316239,48.3759619783443
"South","1982","07","D28A-L",37.9701652,-121.5741188,0.097496706236128,717.41452991453,56.0347725068149
"South","1982","08","D28A-L",37.9701652,-121.5741188,0.0806980297525719,4.27350427350427,0.286290313440028
"South","1982","09","D28A-L",37.9701652,-121.5741188,0.0926925943775931,7.47863247863248,0.484743085072761
"South","1982","10","D28A-L",37.9701652,-121.5741188,0.109043605884519,8.01282051282051,0.427707236026305
"South","1982","11","D28A-L",37.9701652,-121.5741188,0.0898119590315935,6.41025641025641,0.343198327340846
"South","1982","12","D28A-L",37.9701652,-121.5741188,0.132217831107467,42.2008547008547,2.70199534309686
"South","1983","01","D28A-L",37.9701652,-121.5741188,0.124963805393816,9.61538461538461,0.626417604798094
"South","1983","02","D28A-L",37.9701652,-121.5741188,0.131249978416953,9.61538461538461,0.790600496972538
"South","1983","03","D28A-L",37.9701652,-121.5741188,0.155020642610573,0,0
"South","1983","04","D28A-L",37.9701652,-121.5741188,0.123997446128026,0.534188034188034,0.0513766228797897
"South","1983","05","D28A-L",37.9701652,-121.5741188,0.0999002701267619,8.01282051282051,0.575208524931491
"South","1983","06","D28A-L",37.9701652,-121.5741188,0.0701571733949793,1.06837606837607,0.0763630023336138
"South","1983","07","D28A-L",37.9701652,-121.5741188,0.0624958232994434,14.957264957265,1.17014918798471
"South","1983","09","D28A-L",37.9701652,-121.5741188,0.101823874641556,17.6282051282051,1.14260870052865
"South","1983","10","D28A-L",37.9701652,-121.5741188,0.074947191013999,5.34188034188034,0.307099054230108
"South","1983","11","D28A-L",37.9701652,-121.5741188,0.11916859151355,2.13675213675214,0.111803418822724
"South","1983","12","D28A-L",37.9701652,-121.5741188,0.121582408340342,7.47863247863248,0.477006756383704
"South","1984","01","D28A-L",37.9701652,-121.5741188,0.115308995046767,34.1880341880342,2.21164698331725
"South","1984","02","D28A-L",37.9701652,-121.5741188,0.171098092271422,10.6837606837607,0.900579388678195
"South","1984","03","D28A-L",37.9701652,-121.5741188,0.13512259571877,17.0940170940171,1.74135749664682
"South","1984","04","D28A-L",37.9701652,-121.5741188,0.0946137688465689,9.08119658119658,1.07325846627136
"South","1984","05","D28A-L",37.9701652,-121.5741188,0.090291973538643,74.2521367521367,6.64980528984308
"South","1984","06","D28A-L",37.9701652,-121.5741188,0.093172830551995,1316.7735042735,94.0687417597555
"South","1984","07","D28A-L",37.9701652,-121.5741188,0.0994194744434963,39.5299145299145,3.09253713967386
"South","1984","08","D28A-L",37.9701652,-121.5741188,0.095094159219062,0,0
"South","1984","09","D28A-L",37.9701652,-121.5741188,0.0936531048153012,1.06837606837607,0.0692490121532516
"South","1984","10","D28A-L",37.9701652,-121.5741188,0.0850137180561286,4.27350427350427,0.245679243384086
"South","1984","11","D28A-L",37.9701652,-121.5741188,0.0874124153183606,57.6923076923077,3.01869230821354
"South","1984","12","D28A-L",37.9701652,-121.5741188,0.093172830551995,8.54700854700855,0.545150578724233
"South","1985","01","D28A-L",37.9701652,-121.5741188,0.11916859151355,0,0
"South","1985","02","D28A-L",37.9701652,-121.5741188,0.14918798071344,0.534188034188034,0.0450289694339097
"South","1985","03","D28A-L",37.9701652,-121.5741188,0.123031283827652,3.2051282051282,0.296614240984565
"South","1985","04","D28A-L",37.9701652,-121.5741188,0.111452438920878,22.4358974358974,2.75738579289596
"South","1985","05","D28A-L",37.9701652,-121.5741188,0.110970579964819,64.6367521367521,5.70731007499323
"South","1985","06","D28A-L",37.9701652,-121.5741188,0.123031283827652,650.106837606838,46.466886920004
"South","1985","08","D28A-L",37.9701652,-121.5741188,0.286084511670116,21.9017094017094,1.46723785638014
"South","1985","09","D28A-L",37.9701652,-121.5741188,0.352234452843428,2.13675213675214,0.138498024306503
"South","1985","10","D28A-L",37.9701652,-121.5741188,0.363826124168633,1.6025641025641,0.0921297162690324
"South","1985","11","D28A-L",37.9701652,-121.5741188,0.538699918313014,1.6025641025641,0.0838525641170428
"South","1985","12","D28A-L",37.9701652,-121.5741188,0.497600843977867,12.8205128205128,0.818840934102129
"South","1986","01","D28A-L",37.9701652,-121.5741188,0.271145213557524,8.54700854700855,0.547892442126318
"South","1986","02","D28A-L",37.9701652,-121.5741188,0.156966489530095,22.4358974358974,1.87793608099898
"South","1986","03","D28A-L",37.9701652,-121.5741188,0.12109954764239,28.3119658119658,2.92184205264858
"South","1986","04","D28A-L",37.9701652,-121.5741188,0.0970161165452006,81.7307692307692,10.1307123636605
"South","1986","05","D28A-L",37.9701652,-121.5741188,0.107598855796796,488.247863247863,43.8827819458564
"South","1986","06","D28A-L",37.9701652,-121.5741188,0.10663591540048,1074.25213675214,78.6840160801593
"South","1986","07","D28A-L",37.9701652,-121.5741188,0.10567315443755,37.9273504273504,3.01039902781332
"South","1986","08","D28A-L",37.9701652,-121.5741188,0.118203404141252,220.08547008547,15.5669998475061
"South","1986","09","D28A-L",37.9701652,-121.5741188,0.146274396299638,409.722222222222,26.6365254039757
"South","1986","10","D28A-L",37.9701652,-121.5741188,0.0946137688465689,12.2863247863248,0.666579764143109
"South","1986","11","D28A-L",37.9701652,-121.5741188,0.0783014152093849,6.94444444444444,0.412774620942339
"South","1987","01","D28A-L",37.9701652,-121.5741188,0.126413714855381,312.5,20.3378584817702
"South","1987","02","D28A-L",37.9701652,-121.5741188,0.169146385771245,54.4871794871795,5.2718539095606
"South","1987","03","D28A-L",37.9701652,-121.5741188,0.143847807902517,39.5299145299145,7.14394533087489
"South","1987","04","D28A-L",37.9701652,-121.5741188,0.127864070586621,63.034188034188,9.80973701470415
"South","1987","05","D28A-L",37.9701652,-121.5741188,0.173050600620623,266.559829059829,27.9993916257449
"South","1987","06","D28A-L",37.9701652,-121.5741188,0.213249986392619,337.07264957265,31.4200845734669
"South","1987","07","D28A-L",37.9701652,-121.5741188,0.310062389152414,35.2564102564103,3.03923640050261
"South","1987","08","D28A-L",37.9701652,-121.5741188,0.383017752655077,9.61538461538461,0.66836052010314
"South","1987","09","D28A-L",37.9701652,-121.5741188,0.400737321410047,1236.11111111111,82.5116625482004
"South","1987","10","D28A-L",37.9701652,-121.5741188,0.383017752655077,69.4444444444444,3.93725192879521
"South","1987","11","D28A-L",37.9701652,-121.5741188,0.377962543491165,32.5854700854701,1.7088031762595
"South","1987","12","D28A-L",37.9701652,-121.5741188,0.528408688872583,68.9102564102564,4.39527654096413
"South","1988","01","D28A-L",37.9701652,-121.5741188,0.340661579247833,0.534188034188034,0.132744097339799
"South","1988","02","D28A-L",37.9701652,-121.5741188,0.227049750314698,2.67094017094017,0.225144847169549
"South","1988","03","D28A-L",37.9701652,-121.5741188,0.429680158267339,56.6239316239316,14.8666169186513
"South","1988","04","D28A-L",37.9701652,-121.5741188,0.16086061846284,9.61538461538462,1.69743576276405
"South","1988","05","D28A-L",37.9701652,-121.5741188,0.204397991024766,148.504273504273,14.9190933669325
"South","1988","06","D28A-L",37.9701652,-121.5741188,0.268161803421544,475.42735042735,54.7199058607557
"South","1988","07","D28A-L",37.9701652,-121.5741188,0.432223912744268,27.2435897435897,3.16898353399403
"South","1988","08","D28A-L",37.9701652,-121.5741188,0.399216914788188,137.286324786325,15.3941489242087
"South","1988","09","D28A-L",37.9701652,-121.5741188,0.433750539004809,28.8461538461538,1.94691347595317
"South","1988","10","D28A-L",37.9701652,-121.5741188,0.421037252795738,31.517094017094,1.78130898873753
"South","1988","11","D28A-L",37.9701652,-121.5741188,0.533552953028727,60.3632478632479,3.22686528757524
"South","1988","12","D28A-L",37.9701652,-121.5741188,0.408851109942731,13.8888888888889,1.42893318763544
