"Year","Region","STN_fish_catch_per_tow_AmericanShad","STN_fish_catch_per_tow_PacificHerring","STN_fish_catch_per_tow_ThreadfinShad","STN_fish_catch_per_tow_NorthernAnchovy","STN_fish_catch_per_tow_DeltaSmelt","STN_fish_catch_per_tow_StripedBass_age0","STN_fish_catch_per_tow_LongfinSmelt","STN_fish_biomass_Estuarine_pelagic_forage_fishes","STN_fish_catch_per_tow_Marine_pelagic_forage_fishes","STN_fish_biomass_AmericanShad","STN_fish_biomass_PacificHerring","STN_fish_biomass_ThreadfinShad","STN_fish_biomass_NorthernAnchovy","STN_fish_biomass_DeltaSmelt","STN_fish_biomass_StripedBass_age0","STN_fish_biomass_LongfinSmelt","STN_fish_biomass_Marine_pelagic_forage_fishes"
2011,"North",0.0333333333333333,0,0.0333333333333333,0,0.129032258064516,1.02459016393443,0,6.1323211604865,0.0833536734195753,NA,NA,NA,NA,NA,NA,NA,NA
2011,"South",0.010989010989011,0,0,0,0,0.333333333333333,0,6.1323211604865,0.0833536734195753,NA,NA,NA,NA,NA,NA,NA,NA
2011,"West",1.06809338521401,0.0294117647058824,0.00423728813559322,0.0539419087136929,0.977505112474438,2.01787394167451,0.5,6.1323211604865,0.0833536734195753,NA,NA,NA,NA,NA,NA,NA,NA
2012,"North",0.0298507462686567,0,0.0151515151515152,0,0.423529411764706,0.948148148148148,0.0454545454545455,3.44414968340477,0.919676625377704,NA,NA,NA,NA,NA,NA,NA,NA
2012,"South",0,0,0,0,0.0594059405940594,0.363636363636364,0,3.44414968340477,0.919676625377704,NA,NA,NA,NA,NA,NA,NA,NA
2012,"West",0.0333333333333333,0.0165289256198347,0.00416666666666667,0.903147699757869,0.259398496240602,0.7995337995338,0.462540716612378,3.44414968340477,0.919676625377704,NA,NA,NA,NA,NA,NA,NA,NA
2013,"North",0.0161290322580645,0,0.0793650793650794,0,0.17910447761194,0.727272727272727,1.17894736842105,5.18701588407848,1.02318397714817,NA,NA,NA,NA,NA,NA,NA,NA
2013,"South",0.0188679245283019,0,0.353846153846154,0,0.0740740740740741,0.424657534246575,0.0740740740740741,5.18701588407848,1.02318397714817,NA,NA,NA,NA,NA,NA,NA,NA
2013,"West",0.0163934426229508,0.0988142292490119,0.00823045267489712,0.92436974789916,0.34375,0.213178294573643,1.47912524850895,5.18701588407848,1.02318397714817,NA,NA,NA,NA,NA,NA,NA,NA
2014,"North",0.0144927536231884,0.0144927536231884,0.0571428571428571,0,0.471910112359551,0.838235294117647,0.0579710144927536,1.78312031363991,0.9930935677394,NA,NA,NA,NA,NA,NA,NA,NA
2014,"South",0,0,0.036036036036036,0.0530973451327434,0,0.104347826086957,0,1.78312031363991,0.9930935677394,NA,NA,NA,NA,NA,NA,NA,NA
2014,"West",0.0126050420168067,0.0125523012552301,0,0.912951167728238,0.037344398340249,0.0905349794238683,0.0625,1.78312031363991,0.9930935677394,NA,NA,NA,NA,NA,NA,NA,NA
2015,"North",0.0147058823529412,0,0.222222222222222,0,0.0147058823529412,0.653061224489796,0,1.42317426776357,0.978885225928978,NA,NA,NA,NA,NA,NA,NA,NA
2015,"South",0,0,0.0769230769230769,0,0,0.193548387096774,0,1.42317426776357,0.978885225928978,NA,NA,NA,NA,NA,NA,NA,NA
2015,"West",0,0.0127118644067797,0.0127659574468085,0.966173361522199,0.00851063829787234,0.201520912547529,0.0252100840336134,1.42317426776357,0.978885225928978,NA,NA,NA,NA,NA,NA,NA,NA
2016,"North",0,0,0.0625,0,0,0.712962962962963,0,2.58442003759608,0.325647980711272,NA,NA,NA,NA,NA,NA,NA,NA
2016,"South",0,0,0.0480769230769231,0,0,1.01775147928994,0,2.58442003759608,0.325647980711272,NA,NA,NA,NA,NA,NA,NA,NA
2016,"West",0.0126582278481013,0.00421940928270042,0.00843881856540084,0.321428571428571,0.0126582278481013,0.700934579439252,0.00843881856540084,2.58442003759608,0.325647980711272,NA,NA,NA,NA,NA,NA,NA,NA
2017,"North",0.267605633802817,0,0.818181818181818,0,0.0158730158730159,1.36538461538462,0,6.58162814675062,0.0528788484606158,NA,NA,NA,NA,NA,NA,NA,NA
2017,"South",0.00970873786407767,0,0.104761904761905,0,0,0.578947368421053,0,6.58162814675062,0.0528788484606158,NA,NA,NA,NA,NA,NA,NA,NA
2017,"West",1.138,0.00409836065573771,0.536986301369863,0.0487804878048781,0.11284046692607,1.62514156285391,0.00819672131147541,6.58162814675062,0.0528788484606158,NA,NA,NA,NA,NA,NA,NA,NA
2018,"North",0.0634920634920635,0,0.212121212121212,0,0,0.443037974683544,0,2.11201455287274,0.396854500264841,NA,NA,NA,NA,NA,NA,NA,NA
2018,"South",0,0,0.20952380952381,0,0,0.131313131313131,0,2.11201455287274,0.396854500264841,NA,NA,NA,NA,NA,NA,NA,NA
2018,"West",0.0205761316872428,0.00411522633744856,0.0408163265306122,0.392739273927393,0.00823045267489712,0.696658097686375,0.286245353159851,2.11201455287274,0.396854500264841,NA,NA,NA,NA,NA,NA,NA,NA
2019,"North",0.05,0,0.145161290322581,0,0,0.870689655172414,0,3.91080478385804,0.0778688524590164,NA,NA,NA,NA,NA,NA,NA,NA
2019,"South",0.0103092783505155,0,0.099009900990099,0,0,0.287037037037037,0,3.91080478385804,0.0778688524590164,NA,NA,NA,NA,NA,NA,NA,NA
2019,"West",0.718918918918919,0,0.147410358565737,0.0778688524590164,0,1.13744075829384,0.444827586206897,3.91080478385804,0.0778688524590164,NA,NA,NA,NA,NA,NA,NA,NA
2020,"North",0.3375,0,0.36986301369863,0,0,0.606382978723404,0,2.05660462109178,0.32228605156027,NA,NA,NA,NA,NA,NA,NA,NA
2020,"South",0,0,0.0210526315789474,0.0105263157894737,0,0.0927835051546392,0,2.05660462109178,0.32228605156027,NA,NA,NA,NA,NA,NA,NA,NA
2020,"West",0.0127659574468085,0.00851063829787234,0,0.303249097472924,0,0.42258064516129,0.193675889328063,2.05660462109178,0.32228605156027,NA,NA,NA,NA,NA,NA,NA,NA
2021,"North",0.0149253731343284,0.0294117647058824,0.0895522388059701,0.0294117647058824,0,0.144927536231884,0.622222222222222,1.29852821296828,0.482496647999861,NA,NA,NA,NA,NA,NA,NA,NA
2021,"South",0,0,0.043859649122807,0.0087719298245614,0,0.0789473684210526,0,1.29852821296828,0.482496647999861,NA,NA,NA,NA,NA,NA,NA,NA
2021,"West",0,0.0127659574468085,0.0378151260504202,0.402135231316726,0,0.106122448979592,0.16015625,1.29852821296828,0.482496647999861,NA,NA,NA,NA,NA,NA,NA,NA
1959,"North",NA,NA,NA,NA,NA,NA,NA,11795.6546823908,NA,0,0,0,0,0,7535.51551635666,85.4589955751614,0
1959,"South",NA,NA,NA,NA,NA,NA,NA,11795.6546823908,NA,0,0,0,0,0,1295.54312818849,0,0
1959,"West",NA,NA,NA,NA,NA,NA,NA,11795.6546823908,NA,0,0,0,0,0,2879.13704227045,0,0
1960,"North",NA,NA,NA,NA,NA,NA,NA,9792.76140258169,NA,0,0,0,0,0,6000.88733778811,0,0
1960,"South",NA,NA,NA,NA,NA,NA,NA,9792.76140258169,NA,0,0,0,0,0,1052.89107927208,0,0
1960,"West",NA,NA,NA,NA,NA,NA,NA,9792.76140258169,NA,0,0,0,0,0,2738.9829855215,0,0
1961,"North",NA,NA,NA,NA,NA,NA,NA,5005.85252212689,NA,0,0,0,0,0,2316.89783654039,0,0
1961,"South",NA,NA,NA,NA,NA,NA,NA,5005.85252212689,NA,0,0,0,0,0,1024.92937221138,0,0
1961,"West",NA,NA,NA,NA,NA,NA,NA,5005.85252212689,NA,0,0,0,0,0,1664.02531337512,0,0
1962,"North",NA,NA,NA,NA,NA,NA,NA,6869.09642196844,NA,0,0,0,0,0,2406.28137720533,0,0
1962,"South",NA,NA,NA,NA,NA,NA,NA,6869.09642196844,NA,0,0,0,0,0,1516.98009014899,0,0
1962,"West",NA,NA,NA,NA,NA,NA,NA,6869.09642196844,NA,0,0,0,0,0,2945.83495461412,0,0
1963,"North",NA,NA,NA,NA,NA,NA,NA,6488.54378443242,NA,0,0,0,0,0,3000.66432018135,0,0
1963,"South",NA,NA,NA,NA,NA,NA,NA,6488.54378443242,NA,0,0,0,0,0,1000.13083688106,0,0
1963,"West",NA,NA,NA,NA,NA,NA,NA,6488.54378443242,NA,0,0,0,0,0,2487.74862737001,0,0
1964,"North",NA,NA,NA,NA,NA,NA,NA,5607.15204886866,NA,0,0,0,0,0,2232.39893296767,0,0
1964,"South",NA,NA,NA,NA,NA,NA,NA,5607.15204886866,NA,0,0,0,0,0,1239.97983075543,0,0
1964,"West",NA,NA,NA,NA,NA,NA,NA,5607.15204886866,NA,0,0,0,0,0,2134.77328514557,0,0
1965,"North",NA,NA,NA,NA,NA,NA,NA,5846.00893260057,NA,0,0,0,0,0,1965.46780404711,0,0
1965,"South",NA,NA,NA,NA,NA,NA,NA,5846.00893260057,NA,0,0,0,0,0,1026.71995072176,0,0
1965,"West",NA,NA,NA,NA,NA,NA,NA,5846.00893260057,NA,0,0,0,0,0,2853.8211778317,0,0
1967,"North",NA,NA,NA,NA,NA,NA,NA,6361.60639366173,NA,0,0,0,0,0,2364.1798092703,0,0
1967,"South",NA,NA,NA,NA,NA,NA,NA,6361.60639366173,NA,0,0,0,0,0,1057.12071514493,0,0
1967,"West",NA,NA,NA,NA,NA,NA,NA,6361.60639366173,NA,0,0,0,0,0,2940.3058692465,0,0
1968,"North",NA,NA,NA,NA,NA,NA,NA,6262.73460498654,NA,0,0,0,0,0,2457.96547211459,0,0
1968,"South",NA,NA,NA,NA,NA,NA,NA,6262.73460498654,NA,0,0,0,0,0,828.612529390174,0,0
1968,"West",NA,NA,NA,NA,NA,NA,NA,6262.73460498654,NA,0,0,0,0,0,2976.15660348178,0,0
1969,"North",NA,NA,NA,NA,NA,NA,NA,4904.49205931906,NA,0,0,0,0,0,1400.7836853523,0,0
1969,"South",NA,NA,NA,NA,NA,NA,NA,4904.49205931906,NA,0,0,0,0,0,1144.98704528152,0,0
1969,"West",NA,NA,NA,NA,NA,NA,NA,4904.49205931906,NA,0,0,0,0,0,2358.72132868524,0,0
1970,"North",NA,NA,NA,NA,NA,NA,NA,6106.00609113974,NA,0,0,0,0,0,1734.05703621617,0,0
1970,"South",NA,NA,NA,NA,NA,NA,NA,6106.00609113974,NA,0,0,0,0,0,1369.49575651324,0,0
1970,"West",NA,NA,NA,NA,NA,NA,NA,6106.00609113974,NA,0,0,0,0,0,3002.45329841033,0,0
1971,"North",NA,NA,NA,NA,NA,NA,NA,3187.61529343649,NA,0,0,0,0,0,1100.5443117184,0,0
1971,"South",NA,NA,NA,NA,NA,NA,NA,3187.61529343649,NA,0,0,0,0,0,626.94567866971,0,0
1971,"West",NA,NA,NA,NA,NA,NA,NA,3187.61529343649,NA,0,0,0,0,0,1460.12530304838,0,0
1972,"North",NA,NA,NA,NA,NA,NA,NA,2477.19990217831,NA,0,0,0,0,0,801.677249428619,0,0
1972,"South",NA,NA,NA,NA,NA,NA,NA,2477.19990217831,NA,0,0,0,0,0,504.650619159129,0,0
1972,"West",NA,NA,NA,NA,NA,NA,NA,2477.19990217831,NA,0,0,0,0,0,1170.87203359056,0,0
1973,"North",NA,NA,NA,NA,NA,NA,NA,8569.69983969685,NA,614.409460488832,0,98.5881680611046,0,1017.81024279773,821.090098100051,0,6892.63516649417
1973,"South",NA,NA,NA,NA,NA,NA,NA,8569.69983969685,NA,510.491273591861,0,590.175353042393,0,282.985614069758,633.282190302485,0,6892.63516649417
1973,"West",NA,NA,NA,NA,NA,NA,NA,8569.69983969685,NA,253.694262968346,77.0623062639867,0,6815.57286023019,1229.86134624921,1923.70362522662,593.608204798466,6892.63516649417
1974,"North",NA,NA,NA,NA,NA,NA,NA,9188.72867694474,NA,324.415451445034,0,0,0,705.934156524564,786.544422332476,0,3054.09412995169
1974,"South",NA,NA,NA,NA,NA,NA,NA,9188.72867694474,NA,787.309919597187,0,46.7701404448596,0,387.044033615334,674.042467717194,0,3054.09412995169
1974,"West",NA,NA,NA,NA,NA,NA,NA,9188.72867694474,NA,547.33735981759,0,0,3054.09412995169,901.266129898683,1699.76355531764,2328.30104023418,3054.09412995169
1975,"North",NA,NA,NA,NA,NA,NA,NA,10742.320571226,NA,747.24658832679,0,940.890385705842,0,1499.65263149535,846.056518330444,0,1674.54427279184
1975,"South",NA,NA,NA,NA,NA,NA,NA,10742.320571226,NA,889.662746148396,0,386.895555635015,0,411.985784608091,1034.85087578603,0,1674.54427279184
1975,"West",NA,NA,NA,NA,NA,NA,NA,10742.320571226,NA,1137.39747425153,0,133.01119567345,1674.54427279184,946.338366869871,1543.77854594078,224.553902454449,1674.54427279184
1976,"North",NA,NA,NA,NA,NA,NA,NA,6408.69772082811,NA,548.398681752314,0,0,0,120.98205910755,653.019356932884,7.7219895634386,2320.46823675641
1976,"South",NA,NA,NA,NA,NA,NA,NA,6408.69772082811,NA,1127.65698631457,0,640.220841023536,0,190.184994299122,1098.20348605995,0,2320.46823675641
1976,"West",NA,NA,NA,NA,NA,NA,NA,6408.69772082811,NA,101.364216149633,0,0,2320.46823675641,432.633209722104,1294.95934655191,193.35255335109,2320.46823675641
1977,"North",NA,NA,NA,NA,NA,NA,NA,13685.6069242547,NA,2048.69894729462,0,0,1869.1320462886,6652.4189434167,375.383057633033,798.943240192556,5919.79720356931
1977,"South",NA,NA,NA,NA,NA,NA,NA,13685.6069242547,NA,736.525403731635,0,744.602953461452,0,359.055370789264,624.143268546072,0,5919.79720356931
1977,"West",NA,NA,NA,NA,NA,NA,NA,13685.6069242547,NA,449.782280122936,14.339898528491,0,4036.32525875222,351.575317486581,443.07771300481,101.400428575087,5919.79720356931
1978,"North",NA,NA,NA,NA,NA,NA,NA,9610.71489450481,NA,3161.97054432753,0,0,0,838.722506874294,410.013019434853,0,5866.59472962643
1978,"South",NA,NA,NA,NA,NA,NA,NA,9610.71489450481,NA,812.992204902953,0,366.043676974332,0,79.5031367743446,494.670929061314,0,5866.59472962643
1978,"West",NA,NA,NA,NA,NA,NA,NA,9610.71489450481,NA,1287.34059462487,78.4276241986898,6.31292513517455,5788.16710542774,753.008399240441,1206.37062290864,193.766334246064,5866.59472962643
1979,"North",NA,NA,NA,NA,NA,NA,NA,9839.94133540477,NA,1075.25457394502,0,0,0,3283.69722417698,410.162052263413,0,9017.73805504237
1979,"South",NA,NA,NA,NA,NA,NA,NA,9839.94133540477,NA,853.808701878102,0,145.572899604552,0,62.9603517665023,677.396738292121,0,9017.73805504237
1979,"West",NA,NA,NA,NA,NA,NA,NA,9839.94133540477,NA,308.695580537795,34.7401121505254,0,8982.99794289185,611.915297580868,1096.44591611008,1314.03199924934,9017.73805504237
1980,"North",NA,NA,NA,NA,NA,NA,NA,6715.28930508442,NA,31.4713794677135,0,0,0,1940.03644717638,74.2526379818806,0,3115.9302751196
1980,"South",NA,NA,NA,NA,NA,NA,NA,6715.28930508442,NA,378.809428338023,0,0,0,218.575407516777,595.529880872953,0,3115.9302751196
1980,"West",NA,NA,NA,NA,NA,NA,NA,6715.28930508442,NA,0,90.3703019644125,0,3025.55997315519,853.367478031267,868.078180775015,1755.16846492442,3115.9302751196
1981,"North",NA,NA,NA,NA,NA,NA,NA,10277.4853860285,NA,556.842800605347,0,495.576107935696,0,2262.3496321207,1355.82824100886,288.948198221066,3089.53643588324
1981,"South",NA,NA,NA,NA,NA,NA,NA,10277.4853860285,NA,790.911952623431,0,166.202948265577,0,99.0509395359908,977.84847104704,3.39965174475751,3089.53643588324
1981,"West",NA,NA,NA,NA,NA,NA,NA,10277.4853860285,NA,167.08962274095,43.4438145730051,97.7062616027444,3046.09262131024,853.58041615722,1587.79036675142,574.359775667689,3089.53643588324
1982,"North",NA,NA,NA,NA,NA,NA,NA,10585.4791515805,NA,707.792288165727,0,57.7283470531515,0,1155.47017017808,2274.14955779789,0,2867.06959873188
1982,"South",NA,NA,NA,NA,NA,NA,NA,10585.4791515805,NA,835.45413593715,0,574.897806741681,0,19.2109120132875,864.770751515338,0,2867.06959873188
1982,"West",NA,NA,NA,NA,NA,NA,NA,10585.4791515805,NA,539.362808532027,820.244578136356,33.1957148558507,2046.82502059552,715.466841536437,1175.29963159749,1632.68018565639,2867.06959873188
1983,"North",NA,NA,NA,NA,NA,NA,NA,5554.90053454106,NA,0,0,0,0,0,137.223123204006,0,179.613086272641
1983,"South",NA,NA,NA,NA,NA,NA,NA,5554.90053454106,NA,491.609647525387,0,446.067133535442,0,0,1220.87117196686,0,179.613086272641
1983,"West",NA,NA,NA,NA,NA,NA,NA,5554.90053454106,NA,628.422403989231,0,606.521301177355,179.613086272641,448.06261142407,1268.70023122316,307.422910495548,179.613086272641
1984,"North",NA,NA,NA,NA,NA,NA,NA,5177.74245709626,NA,0,0,0,0,307.95901595765,212.671204616892,0,5203.97311765523
1984,"South",NA,NA,NA,NA,NA,NA,NA,5177.74245709626,NA,646.485957962492,0,0,0,7.82738434495975,996.634833134144,0,5203.97311765523
1984,"West",NA,NA,NA,NA,NA,NA,NA,5177.74245709626,NA,727.631735913947,0,109.634999558367,5203.97311765523,302.819967226601,1312.60261846492,553.474739916284,5203.97311765523
1985,"North",NA,NA,NA,NA,NA,NA,NA,4049.74835937351,NA,313.632092503256,0,0,0,736.410612056614,303.604298345668,25.2105630082921,4112.6498155776
1985,"South",NA,NA,NA,NA,NA,NA,NA,4049.74835937351,NA,349.762608782726,0,33.8048009687122,0,34.9190032902479,513.147280484828,0,4112.6498155776
1985,"West",NA,NA,NA,NA,NA,NA,NA,4049.74835937351,NA,374.854111522174,0,0,4112.6498155776,139.529625822361,1056.96587213581,167.907490452819,4112.6498155776
1986,"North",NA,NA,NA,NA,NA,NA,NA,8960.90452419625,NA,1112.57517034227,0,0,0,3456.6886284637,786.762311846536,0,4079.52639920696
1986,"South",NA,NA,NA,NA,NA,NA,NA,8960.90452419625,NA,427.086418819442,0,80.1416750445933,0,33.6260640222462,685.300477963757,0,4079.52639920696
1986,"West",NA,NA,NA,NA,NA,NA,NA,8960.90452419625,NA,35.9219845366187,0,28.0797719504537,4079.52639920696,497.367656131751,1579.2977009881,238.056664086779,4079.52639920696
1987,"North",NA,NA,NA,NA,NA,NA,NA,6163.9027630787,NA,0,64.7023109890474,0,0,2529.81726136074,497.545535562639,694.269889609902,7322.72861661387
1987,"South",NA,NA,NA,NA,NA,NA,NA,6163.9027630787,NA,41.2601741223545,0,170.713454475685,0,197.501318232246,521.721645899624,2.84384961988801,7322.72861661387
1987,"West",NA,NA,NA,NA,NA,NA,NA,6163.9027630787,NA,0,73.6840651660438,0,7184.34224045878,29.0833041928268,1070.87096009488,408.275369907915,7322.72861661387
1988,"North",NA,NA,NA,NA,NA,NA,NA,5250.75408522464,NA,225.32788107652,159.701284957435,0,0,1735.07605050251,236.517679758247,625.31105946981,2719.51899054873
1988,"South",NA,NA,NA,NA,NA,NA,NA,5250.75408522464,NA,692.70529193,0,0,0,181.786785942851,442.227999479043,0,2719.51899054873
1988,"West",NA,NA,NA,NA,NA,NA,NA,5250.75408522464,NA,292.573409013361,15.7450051776543,0,2544.07270041364,75.2714327626619,465.711449047311,278.245046242332,2719.51899054873
1989,"North",NA,NA,NA,NA,NA,NA,NA,4484.15874678638,NA,0,0,0,0,1633.15145194944,463.927409826203,408.141171887343,1612.88352378444
1989,"South",NA,NA,NA,NA,NA,NA,NA,4484.15874678638,NA,134.754804138421,0,0,0,62.8028905898664,512.470870984884,0,1612.88352378444
1989,"West",NA,NA,NA,NA,NA,NA,NA,4484.15874678638,NA,23.9218030873397,49.1585340117207,0,1563.72498977271,236.752759976027,897.136591746811,111.098992600042,1612.88352378444
1990,"North",NA,NA,NA,NA,NA,NA,NA,2360.78297172077,NA,98.6308411771807,0,0,0,493.499001262079,165.810594768386,49.0047363890356,1440.34170043336
1990,"South",NA,NA,NA,NA,NA,NA,NA,2360.78297172077,NA,0,0,50.2743913511669,0,74.8580303821159,468.500764126376,0,1440.34170043336
1990,"West",NA,NA,NA,NA,NA,NA,NA,2360.78297172077,NA,2.53601967823723,11.9092909437856,0,1428.43240948957,140.860545957797,816.808046628394,0,1440.34170043336
1991,"North",NA,NA,NA,NA,NA,NA,NA,3551.76321889524,NA,184.750155612817,35.5875220886364,0,0,1278.93870585239,257.160153221362,22.6775315916418,1547.94099440031
1991,"South",NA,NA,NA,NA,NA,NA,NA,3551.76321889524,NA,308.216958668138,0,0,0,86.7578354308861,500.602887844258,1.15581722367453,1547.94099440031
1991,"West",NA,NA,NA,NA,NA,NA,NA,3551.76321889524,NA,154.078333382161,56.2126034711614,0,1456.14086884051,120.895445714968,623.149142978137,13.3802513747988,1547.94099440031
1992,"North",NA,NA,NA,NA,NA,NA,NA,5427.5880724817,NA,0,0,0,0,698.426957860113,523.872608819678,43.573837951716,1274.96244618809
1992,"South",NA,NA,NA,NA,NA,NA,NA,5427.5880724817,NA,278.82150872158,0,2094.89474357573,0,75.9780401619247,719.632840511706,9.99962309035141,1274.96244618809
1992,"West",NA,NA,NA,NA,NA,NA,NA,5427.5880724817,NA,0,14.2807263638312,0,1260.68171982426,125.624509024659,780.807834913718,75.9555678505182,1274.96244618809
1993,"North",NA,NA,NA,NA,NA,NA,NA,5116.63228486823,NA,458.088504368101,0,0,0,812.540770109829,644.889690714394,0,809.652293725116
1993,"South",NA,NA,NA,NA,NA,NA,NA,5116.63228486823,NA,268.183367885109,0,46.4755178029134,0,53.1709482875617,739.695814778281,9.35230563210835,809.652293725116
1993,"West",NA,NA,NA,NA,NA,NA,NA,5116.63228486823,NA,459.470127485029,0,23.9131178125373,809.652293725116,619.023912890156,907.080265135398,74.7479419668165,809.652293725116
1994,"North",NA,NA,NA,NA,NA,NA,NA,4239.00773272867,NA,60.879734513889,0,0,0,1129.2453143258,299.172035930712,15.2753364471474,1045.01608719751
1994,"South",NA,NA,NA,NA,NA,NA,NA,4239.00773272867,NA,29.1646402846154,0,62.8950219306386,0,167.689077645219,596.194149264079,2.12340771618305,1045.01608719751
1994,"West",NA,NA,NA,NA,NA,NA,NA,4239.00773272867,NA,94.3127533223069,107.656332785953,0,937.359754411557,728.305411785197,956.54155468408,97.2092948788084,1045.01608719751
1995,"North",NA,NA,NA,NA,NA,NA,NA,6559.85688903634,NA,401.658195169526,0,206.100331326067,0,512.122847126636,357.743731576509,56.6616275911085,180.732802106045
1995,"South",NA,NA,NA,NA,NA,NA,NA,6559.85688903634,NA,517.242040324122,0,283.137429118329,0,2.54435900085172,198.168534769073,0,180.732802106045
1995,"West",NA,NA,NA,NA,NA,NA,NA,6559.85688903634,NA,794.857370895241,24.8781202395742,1680.81508510148,155.854681866471,563.70928860244,528.983159555704,456.112888879254,180.732802106045
1996,"North",NA,NA,NA,NA,NA,NA,NA,4421.46446963188,NA,238.439454969439,0,0,0,842.616059551544,131.635458094614,13.8460735629433,169.548075674701
1996,"South",NA,NA,NA,NA,NA,NA,NA,4421.46446963188,NA,327.226599544567,0,759.671524846283,0,5.14439057689936,90.3657984373378,0,169.548075674701
1996,"West",NA,NA,NA,NA,NA,NA,NA,4421.46446963188,NA,392.316179276231,0,272.890545133904,169.548075674701,619.125243776592,488.172318097076,240.014823764451,169.548075674701
1997,"North",NA,NA,NA,NA,NA,NA,NA,3514.7475658409,NA,29.0895351830576,0,277.286551284711,0,403.387128647871,295.872046260524,0,426.661848535713
1997,"South",NA,NA,NA,NA,NA,NA,NA,3514.7475658409,NA,280.682738108756,0,688.413272862135,0,9.60816719072191,235.653075249511,0,426.661848535713
1997,"West",NA,NA,NA,NA,NA,NA,NA,3514.7475658409,NA,0,5.8627251812434,0,420.79912335447,472.737494926667,588.857093343244,233.160462783703,426.661848535713
1998,"North",NA,NA,NA,NA,NA,NA,NA,3262.34775152412,NA,282.547658590851,0,110.951655317064,0,120.374878755033,53.4408560080681,0,89.6562289027193
1998,"South",NA,NA,NA,NA,NA,NA,NA,3262.34775152412,NA,9.53262018549568,0,272.269094493541,0,1.98862245667486,64.3627610103927,0,89.6562289027193
1998,"West",NA,NA,NA,NA,NA,NA,NA,3262.34775152412,NA,425.714539080791,0,639.313371649509,89.6562289027193,586.158316246703,364.370563339238,331.32281439076,89.6562289027193
1999,"North",NA,NA,NA,NA,NA,NA,NA,3533.64210139222,NA,40.5017629596941,0,147.035789612987,0,462.851147223264,175.894411205192,0,190.307056472528
1999,"South",NA,NA,NA,NA,NA,NA,NA,3533.64210139222,NA,0,0,93.6492364022949,0,20.1205430378151,212.02257928907,0,190.307056472528
1999,"West",NA,NA,NA,NA,NA,NA,NA,3533.64210139222,NA,270.917221967722,0,94.2468287582446,190.307056472528,849.231123627182,407.953410843217,759.218046465539,190.307056472528
2000,"North",NA,NA,NA,NA,NA,NA,NA,4600.88708298099,NA,705.051947519986,0,0,0,450.085256567638,307.054961347927,146.112643294086,674.917422456192
2000,"South",NA,NA,NA,NA,NA,NA,NA,4600.88708298099,NA,156.686834329585,0,22.7617378826195,0,42.2253997834566,622.921821300374,0,674.917422456192
2000,"West",NA,NA,NA,NA,NA,NA,NA,4600.88708298099,NA,167.937878933438,11.6240375889309,54.2911406107076,663.293384867261,634.840605604263,688.277906873693,602.638948933212,674.917422456192
2001,"North",NA,NA,NA,NA,NA,NA,NA,3073.23642165373,NA,251.75390996677,0,154.516016890366,0,511.434333472286,395.295674741371,28.4473459336615,173.557976681727
2001,"South",NA,NA,NA,NA,NA,NA,NA,3073.23642165373,NA,167.052939200671,0,404.202207470832,0,116.00811844779,273.833301216326,0.554657229064092,173.557976681727
2001,"West",NA,NA,NA,NA,NA,NA,NA,3073.23642165373,NA,31.1184877460751,0,0,173.557976681727,285.752571870763,374.429198834952,78.8376586327991,173.557976681727
2002,"North",NA,NA,NA,NA,NA,NA,NA,2012.20328114299,NA,1.18138735935479,0,68.7862332050874,0,659.664382477508,147.815818899219,202.881525982386,82.8508138137658
2002,"South",NA,NA,NA,NA,NA,NA,NA,2012.20328114299,NA,3.30097948919239,0,111.942308464821,0,62.7802361714368,56.101699786611,0.557214121138297,82.8508138137658
2002,"West",NA,NA,NA,NA,NA,NA,NA,2012.20328114299,NA,0,9.59632662309592,28.3343892592809,73.2544871906699,349.938763353969,118.521378120531,200.396964452458,82.8508138137658
2003,"North",NA,NA,NA,NA,NA,NA,NA,3063.57288876208,NA,498.236563654051,0,9.44240690055352,0,456.916025884804,176.676094007193,0,45.6211013476407
2003,"South",NA,NA,NA,NA,NA,NA,NA,3063.57288876208,NA,128.674186440616,0,74.7741953238139,0,8.54174756976965,95.2349087317312,0,45.6211013476407
2003,"West",NA,NA,NA,NA,NA,NA,NA,3063.57288876208,NA,665.732601963629,2.40694425128361,1.65012887414025,43.2141570963571,435.549163476236,386.443448493787,125.701417441755,45.6211013476407
2004,"North",NA,NA,NA,NA,NA,NA,NA,1187.25340174312,NA,2.09493764059958,0,25.6779271506521,0,317.046314505354,79.1898750800774,80.176546731155,56.6994037556226
2004,"South",NA,NA,NA,NA,NA,NA,NA,1187.25340174312,NA,8.69391256734318,0,132.819986476409,0,0,27.6799427995475,0,56.6994037556226
2004,"West",NA,NA,NA,NA,NA,NA,NA,1187.25340174312,NA,32.8331446091171,15.2472448511689,1.5249521233474,41.4521589044537,194.442162461004,207.699415071518,77.3742845269964,56.6994037556226
2005,"North",NA,NA,NA,NA,NA,NA,NA,1285.6346975973,NA,21.1752277609215,0,4.3496775750153,3.01746037496171,129.835440944121,164.938411683085,0,11.4892588800937
2005,"South",NA,NA,NA,NA,NA,NA,NA,1285.6346975973,NA,3.68871699262662,0,18.6382035379696,0,0,6.65067403168298,0,11.4892588800937
2005,"West",NA,NA,NA,NA,NA,NA,NA,1285.6346975973,NA,130.298462259564,0,8.68952062101017,8.47179850513194,289.379302405364,381.134201490278,126.856858295665,11.4892588800937
