ID,SampleDate,Station,SpeciesCode,SizeGroup,Sex,Size,Gear,SpeciesName,a,b,Biomass
1369393,7/10/2019 0:00:00,86,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369394,7/10/2019 0:00:00,86,Gd,All,g,5,5,Gammarus daiberi,7.4e-6,3.275,0.0014399867101022566
1369395,7/10/2019 0:00:00,86,Hya,All,NR,2,5,Hyalella sp.,3.34e-5,2.594,2.0165930939434676e-4
1369396,7/10/2019 0:00:00,86,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369500,7/8/2019 0:00:00,60,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369501,7/8/2019 0:00:00,60,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369502,7/8/2019 0:00:00,60,Gd,All,NR,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369503,7/8/2019 0:00:00,60,Gd,All,g,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369504,7/8/2019 0:00:00,60,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369505,7/8/2019 0:00:00,60,Gd,All,NR,8,5,Gammarus daiberi,7.4e-6,3.275,0.006711991952750047
1369506,7/8/2019 0:00:00,60,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369507,7/8/2019 0:00:00,60,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369508,7/8/2019 0:00:00,60,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369509,7/8/2019 0:00:00,60,Gd,All,NR,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369510,7/8/2019 0:00:00,60,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369511,7/8/2019 0:00:00,60,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369512,7/8/2019 0:00:00,60,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369513,7/8/2019 0:00:00,60,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369514,7/8/2019 0:00:00,60,Gd,All,NR,7,5,Gammarus daiberi,7.4e-6,3.275,0.0043343881542546175
1369515,7/8/2019 0:00:00,60,Gd,All,NR,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369516,7/8/2019 0:00:00,60,Gd,All,g,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369517,7/8/2019 0:00:00,60,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369518,7/8/2019 0:00:00,60,Gd,All,NR,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369519,7/8/2019 0:00:00,60,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369520,7/8/2019 0:00:00,60,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369521,7/8/2019 0:00:00,60,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369522,7/8/2019 0:00:00,60,Gd,All,NR,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369523,7/8/2019 0:00:00,60,Gd,All,g,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369524,7/8/2019 0:00:00,60,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369525,7/8/2019 0:00:00,60,Gd,All,g,5,5,Gammarus daiberi,7.4e-6,3.275,0.0014399867101022566
1369526,7/8/2019 0:00:00,60,Gd,All,g,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369527,7/8/2019 0:00:00,60,Gd,All,g,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369528,7/8/2019 0:00:00,60,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369529,7/8/2019 0:00:00,60,Gd,All,NR,5,5,Gammarus daiberi,7.4e-6,3.275,0.0014399867101022566
1369530,7/8/2019 0:00:00,60,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369531,7/8/2019 0:00:00,60,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369532,7/8/2019 0:00:00,60,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369533,7/8/2019 0:00:00,60,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369534,7/8/2019 0:00:00,60,Gd,All,g,5,5,Gammarus daiberi,7.4e-6,3.275,0.0014399867101022566
1369535,7/8/2019 0:00:00,60,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369536,7/8/2019 0:00:00,60,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369537,7/8/2019 0:00:00,60,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369538,7/8/2019 0:00:00,60,Gd,All,g,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369539,7/8/2019 0:00:00,60,Gd,All,g,5,5,Gammarus daiberi,7.4e-6,3.275,0.0014399867101022566
1369540,7/8/2019 0:00:00,60,Gd,All,g,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369541,7/8/2019 0:00:00,60,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369542,7/8/2019 0:00:00,60,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369543,7/8/2019 0:00:00,60,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369544,7/8/2019 0:00:00,60,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369545,7/8/2019 0:00:00,60,Gd,All,NR,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369546,7/8/2019 0:00:00,60,Gd,All,NR,8,5,Gammarus daiberi,7.4e-6,3.275,0.006711991952750047
1369547,7/8/2019 0:00:00,60,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369548,7/8/2019 0:00:00,60,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369549,7/8/2019 0:00:00,60,Gd,All,NR,8,5,Gammarus daiberi,7.4e-6,3.275,0.006711991952750047
1369550,7/8/2019 0:00:00,60,Ast,All,ng,5,5,Americorophium stimpsoni,4.43e-5,2.203,0.0015354463478994779
1369551,7/8/2019 0:00:00,60,Asp,All,ng,4,5,Americorophium spinicorne,2.2e-5,2.826,0.001106226903467953
1369552,7/8/2019 0:00:00,60,Asp,All,ng,6,5,Americorophium spinicorne,2.2e-5,2.826,0.003479189743727957
1369553,7/8/2019 0:00:00,60,Asp,All,m,4,5,Americorophium spinicorne,2.2e-5,2.826,0.001106226903467953
1369554,7/8/2019 0:00:00,68,Gd,All,NR,5,5,Gammarus daiberi,7.4e-6,3.275,0.0014399867101022566
1369555,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369556,7/8/2019 0:00:00,68,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369557,7/8/2019 0:00:00,68,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369558,7/8/2019 0:00:00,68,Gd,All,NR,5,5,Gammarus daiberi,7.4e-6,3.275,0.0014399867101022566
1369559,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369560,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369561,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369562,7/8/2019 0:00:00,68,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369563,7/8/2019 0:00:00,68,Gd,All,NR,5,5,Gammarus daiberi,7.4e-6,3.275,0.0014399867101022566
1369564,7/8/2019 0:00:00,68,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369565,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369566,7/8/2019 0:00:00,68,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369567,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369568,7/8/2019 0:00:00,68,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369569,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369570,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369571,7/8/2019 0:00:00,68,Cra,All,NR,4,5,Crangonyx sp.,9.3e-6,3.284,8.823643642346473e-4
1369572,7/8/2019 0:00:00,68,Gd,All,NR,8,5,Gammarus daiberi,7.4e-6,3.275,0.006711991952750047
1369573,7/8/2019 0:00:00,68,Cra,All,NR,2,5,Crangonyx sp.,9.3e-6,3.284,9.058691178852617e-5
1369574,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369575,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369576,7/8/2019 0:00:00,68,Gd,All,g,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369577,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369578,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369579,7/8/2019 0:00:00,68,Gd,All,NR,5,5,Gammarus daiberi,7.4e-6,3.275,0.0014399867101022566
1369580,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369581,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369582,7/8/2019 0:00:00,68,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369583,7/8/2019 0:00:00,68,Cra,All,NR,2,5,Crangonyx sp.,9.3e-6,3.284,9.058691178852617e-5
1369584,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369585,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369586,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369587,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369588,7/8/2019 0:00:00,68,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369589,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369590,7/8/2019 0:00:00,68,Cra,All,NR,2,5,Crangonyx sp.,9.3e-6,3.284,9.058691178852617e-5
1369591,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369592,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369593,7/8/2019 0:00:00,68,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369594,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369595,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369596,7/8/2019 0:00:00,68,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369597,7/8/2019 0:00:00,68,Gd,All,NR,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369598,7/8/2019 0:00:00,68,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369599,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369600,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369601,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369602,7/8/2019 0:00:00,68,Gd,All,NR,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369603,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369604,7/8/2019 0:00:00,68,Ast,All,ng,4,5,Americorophium stimpsoni,4.43e-5,2.203,9.391649736816427e-4
1369605,7/8/2019 0:00:00,68,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369606,7/8/2019 0:00:00,68,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369607,7/8/2019 0:00:00,68,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369608,7/8/2019 0:00:00,68,Gd,All,NR,5,5,Gammarus daiberi,7.4e-6,3.275,0.0014399867101022566
1369609,7/8/2019 0:00:00,68,Cra,All,NR,3,5,Crangonyx sp.,9.3e-6,3.284,3.4304346393349163e-4
1369610,7/8/2019 0:00:00,68,Cra,All,NR,2,5,Crangonyx sp.,9.3e-6,3.284,9.058691178852617e-5
1369611,7/8/2019 0:00:00,68,Cra,All,NR,2,5,Crangonyx sp.,9.3e-6,3.284,9.058691178852617e-5
1369612,7/8/2019 0:00:00,68,Cra,All,NR,3,5,Crangonyx sp.,9.3e-6,3.284,3.4304346393349163e-4
1369613,7/8/2019 0:00:00,68,Cra,All,NR,4,5,Crangonyx sp.,9.3e-6,3.284,8.823643642346473e-4
1369614,7/8/2019 0:00:00,68,Hya,All,NR,2,5,Hyalella sp.,3.34e-5,2.594,2.0165930939434676e-4
1369744,7/15/2019 0:00:00,4,Aab,All,NR,4,5,Ampelisca abdita,2.39e-5,2.739,0.001065222220415678
1369745,7/15/2019 0:00:00,4,Aab,All,NR,2,5,Ampelisca abdita,2.39e-5,2.739,1.595581745569142e-4
1369746,7/15/2019 0:00:00,4,Aab,All,NR,2,5,Ampelisca abdita,2.39e-5,2.739,1.595581745569142e-4
1369747,7/15/2019 0:00:00,4,Aab,All,NR,4,5,Ampelisca abdita,2.39e-5,2.739,0.001065222220415678
1369748,7/15/2019 0:00:00,4,Aab,All,g,4,5,Ampelisca abdita,2.39e-5,2.739,0.001065222220415678
1369749,7/15/2019 0:00:00,4,Aab,All,NR,4,5,Ampelisca abdita,2.39e-5,2.739,0.001065222220415678
1369750,7/15/2019 0:00:00,4,Aab,All,NR,3,5,Ampelisca abdita,2.39e-5,2.739,4.8443221653916407e-4
1369751,7/15/2019 0:00:00,4,Aab,All,NR,2,5,Ampelisca abdita,2.39e-5,2.739,1.595581745569142e-4
1369752,7/15/2019 0:00:00,4,Aab,All,NR,2,5,Ampelisca abdita,2.39e-5,2.739,1.595581745569142e-4
1369753,7/15/2019 0:00:00,4,Aab,All,NR,3,5,Ampelisca abdita,2.39e-5,2.739,4.8443221653916407e-4
1369754,7/15/2019 0:00:00,4,Aab,All,NR,4,5,Ampelisca abdita,2.39e-5,2.739,0.001065222220415678
1369755,7/15/2019 0:00:00,4,Aab,All,NR,2,5,Ampelisca abdita,2.39e-5,2.739,1.595581745569142e-4
1369756,7/15/2019 0:00:00,4,Aab,All,NR,2,5,Ampelisca abdita,2.39e-5,2.739,1.595581745569142e-4
1369757,7/15/2019 0:00:00,4,Aab,All,NR,2,5,Ampelisca abdita,2.39e-5,2.739,1.595581745569142e-4
1369758,7/15/2019 0:00:00,4,Aab,All,NR,4,5,Ampelisca abdita,2.39e-5,2.739,0.001065222220415678
1369759,7/15/2019 0:00:00,4,Aab,All,NR,3,5,Ampelisca abdita,2.39e-5,2.739,4.8443221653916407e-4
1369760,7/15/2019 0:00:00,4,Aab,All,NR,3,5,Ampelisca abdita,2.39e-5,2.739,4.8443221653916407e-4
1369761,7/15/2019 0:00:00,4,Aab,All,NR,4,5,Ampelisca abdita,2.39e-5,2.739,0.001065222220415678
1369762,7/15/2019 0:00:00,4,Aab,All,g,4,5,Ampelisca abdita,2.39e-5,2.739,0.001065222220415678
1369763,7/15/2019 0:00:00,4,Aab,All,NR,3,5,Ampelisca abdita,2.39e-5,2.739,4.8443221653916407e-4
1369764,7/15/2019 0:00:00,4,Aab,All,NR,2,5,Ampelisca abdita,2.39e-5,2.739,1.595581745569142e-4
1369765,7/15/2019 0:00:00,4,Aab,All,g,4,5,Ampelisca abdita,2.39e-5,2.739,0.001065222220415678
1369766,7/15/2019 0:00:00,4,Aab,All,NR,4,5,Ampelisca abdita,2.39e-5,2.739,0.001065222220415678
1369767,7/15/2019 0:00:00,4,Aab,All,NR,3,5,Ampelisca abdita,2.39e-5,2.739,4.8443221653916407e-4
1369768,7/15/2019 0:00:00,4,Aab,All,NR,2,5,Ampelisca abdita,2.39e-5,2.739,1.595581745569142e-4
1369769,7/15/2019 0:00:00,4,Aab,All,NR,2,5,Ampelisca abdita,2.39e-5,2.739,1.595581745569142e-4
1369770,7/15/2019 0:00:00,4,Aab,All,NR,2,5,Ampelisca abdita,2.39e-5,2.739,1.595581745569142e-4
1369771,7/15/2019 0:00:00,4,Aab,All,NR,3,5,Ampelisca abdita,2.39e-5,2.739,4.8443221653916407e-4
1369772,7/15/2019 0:00:00,4,Aab,All,NR,2,5,Ampelisca abdita,2.39e-5,2.739,1.595581745569142e-4
1369773,7/15/2019 0:00:00,4,Aab,All,NR,3,5,Ampelisca abdita,2.39e-5,2.739,4.8443221653916407e-4
1369774,7/15/2019 0:00:00,4,Aab,All,NR,2,5,Ampelisca abdita,2.39e-5,2.739,1.595581745569142e-4
1369775,7/15/2019 0:00:00,4,Aab,All,NR,4,5,Ampelisca abdita,2.39e-5,2.739,0.001065222220415678
1369776,7/15/2019 0:00:00,4,Aab,All,NR,3,5,Ampelisca abdita,2.39e-5,2.739,4.8443221653916407e-4
1369777,7/15/2019 0:00:00,4,Aab,All,NR,2,5,Ampelisca abdita,2.39e-5,2.739,1.595581745569142e-4
1369778,7/15/2019 0:00:00,4,Aab,All,NR,4,5,Ampelisca abdita,2.39e-5,2.739,0.001065222220415678
1369779,7/15/2019 0:00:00,4,Aab,All,NR,3,5,Ampelisca abdita,2.39e-5,2.739,4.8443221653916407e-4
1369780,7/15/2019 0:00:00,4,Aab,All,NR,4,5,Ampelisca abdita,2.39e-5,2.739,0.001065222220415678
1369781,7/15/2019 0:00:00,4,Asp,All,m,2,5,Americorophium spinicorne,2.2e-5,2.826,1.5600317905829664e-4
1369782,7/15/2019 0:00:00,4,Cor,All,NR,2,5,Sinocorophium sp.,2.5e-5,2.641,1.5594096852226467e-4
1369783,7/15/2019 0:00:00,4,Cor,All,NR,3,5,Sinocorophium sp.,2.5e-5,2.641,4.550061244730448e-4
1369784,7/15/2019 0:00:00,4,Cor,All,NR,2,5,Sinocorophium sp.,2.5e-5,2.641,1.5594096852226467e-4
1369785,7/15/2019 0:00:00,4,Cor,All,NR,2,5,Sinocorophium sp.,2.5e-5,2.641,1.5594096852226467e-4
1369786,7/15/2019 0:00:00,4,Cor,All,NR,2,5,Sinocorophium sp.,2.5e-5,2.641,1.5594096852226467e-4
1369787,7/15/2019 0:00:00,4,Cor,All,NR,2,5,Sinocorophium sp.,2.5e-5,2.641,1.5594096852226467e-4
1369788,7/15/2019 0:00:00,4,Cor,All,NR,2,5,Sinocorophium sp.,2.5e-5,2.641,1.5594096852226467e-4
1369789,7/15/2019 0:00:00,4,Cor,All,NR,2,5,Sinocorophium sp.,2.5e-5,2.641,1.5594096852226467e-4
1369790,7/15/2019 0:00:00,4,Cor,All,NR,6,5,Sinocorophium sp.,2.5e-5,2.641,0.002838163829355549
1369822,7/15/2019 0:00:00,4,Aab,All,NR,2,5,Ampelisca abdita,2.39e-5,2.739,1.595581745569142e-4
1369823,7/15/2019 0:00:00,4,Aab,All,NR,2,5,Ampelisca abdita,2.39e-5,2.739,1.595581745569142e-4
1369824,7/15/2019 0:00:00,4,Aab,All,NR,2,5,Ampelisca abdita,2.39e-5,2.739,1.595581745569142e-4
1369941,7/12/2019 0:00:00,S42,Gd,All,g,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369942,7/12/2019 0:00:00,S42,Gd,All,g,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369943,7/12/2019 0:00:00,S42,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369944,7/12/2019 0:00:00,S42,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369945,7/12/2019 0:00:00,S42,Gd,All,g,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369946,7/12/2019 0:00:00,S42,Gd,All,g,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369947,7/12/2019 0:00:00,S42,Gd,All,NR,7,5,Gammarus daiberi,7.4e-6,3.275,0.0043343881542546175
1369948,7/12/2019 0:00:00,S42,Gd,All,NR,8,5,Gammarus daiberi,7.4e-6,3.275,0.006711991952750047
1369949,7/12/2019 0:00:00,S42,Gd,All,g,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369950,7/12/2019 0:00:00,S42,Gd,All,NR,9,5,Gammarus daiberi,7.4e-6,3.275,0.009871336079397369
1369951,7/12/2019 0:00:00,S42,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369952,7/12/2019 0:00:00,S42,Gd,All,g,5,5,Gammarus daiberi,7.4e-6,3.275,0.0014399867101022566
1369953,7/12/2019 0:00:00,S42,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369954,7/12/2019 0:00:00,S42,Gd,All,g,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369955,7/12/2019 0:00:00,S42,Gd,All,g,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369956,7/12/2019 0:00:00,S42,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369957,7/12/2019 0:00:00,S42,Gd,All,g,5,5,Gammarus daiberi,7.4e-6,3.275,0.0014399867101022566
1369958,7/12/2019 0:00:00,S42,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369959,7/12/2019 0:00:00,S42,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369960,7/12/2019 0:00:00,S42,Gd,All,NR,8,5,Gammarus daiberi,7.4e-6,3.275,0.006711991952750047
1369961,7/12/2019 0:00:00,S42,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369962,7/12/2019 0:00:00,S42,Gd,All,g,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369963,7/12/2019 0:00:00,S42,Gd,All,NR,9,5,Gammarus daiberi,7.4e-6,3.275,0.009871336079397369
1369964,7/12/2019 0:00:00,S42,Gd,All,NR,8,5,Gammarus daiberi,7.4e-6,3.275,0.006711991952750047
1369965,7/12/2019 0:00:00,S42,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369966,7/12/2019 0:00:00,S42,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369967,7/12/2019 0:00:00,S42,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369968,7/12/2019 0:00:00,S42,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369969,7/12/2019 0:00:00,S42,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369970,7/12/2019 0:00:00,S42,Gd,All,g,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369971,7/12/2019 0:00:00,S42,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369972,7/12/2019 0:00:00,S42,Gd,All,NR,3,5,Gammarus daiberi,7.4e-6,3.275,2.702737260399918e-4
1369973,7/12/2019 0:00:00,S42,Gd,All,NR,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369974,7/12/2019 0:00:00,S42,Gd,All,g,5,5,Gammarus daiberi,7.4e-6,3.275,0.0014399867101022566
1369975,7/12/2019 0:00:00,S42,Gd,All,g,5,5,Gammarus daiberi,7.4e-6,3.275,0.0014399867101022566
1369976,7/12/2019 0:00:00,S42,Gd,All,NR,8,5,Gammarus daiberi,7.4e-6,3.275,0.006711991952750047
1369977,7/12/2019 0:00:00,S42,Gd,All,g,5,5,Gammarus daiberi,7.4e-6,3.275,0.0014399867101022566
1369978,7/12/2019 0:00:00,S42,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369979,7/12/2019 0:00:00,S42,Gd,All,NR,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369980,7/12/2019 0:00:00,S42,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369981,7/12/2019 0:00:00,S42,Gd,All,g,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369982,7/12/2019 0:00:00,S42,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369983,7/12/2019 0:00:00,S42,Gd,All,g,5,5,Gammarus daiberi,7.4e-6,3.275,0.0014399867101022566
1369984,7/12/2019 0:00:00,S42,Gd,All,NR,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369985,7/12/2019 0:00:00,S42,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
1369986,7/12/2019 0:00:00,S42,Gd,All,g,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369987,7/12/2019 0:00:00,S42,Gd,All,NR,6,5,Gammarus daiberi,7.4e-6,3.275,0.0026162368878373155
1369988,7/12/2019 0:00:00,S42,Gd,All,NR,2,5,Gammarus daiberi,7.4e-6,3.275,7.163165008178213e-5
1369989,7/12/2019 0:00:00,S42,Gd,All,NR,4,5,Gammarus daiberi,7.4e-6,3.275,6.933909855998482e-4
